skz,name,street,zip,city,phone,email,website,principal,school_type
402062,Mittelschule 2 Steyr-Ennsleite (Ganztagsschule)<br>Otto-Glöckel-Schule,Otto-Glöckel-Straße 6,4400,Steyr,07252 429 96-20,s402062@schule-ooe.at,https://www.gts-ennsleite.at,Frau Monika Freimund,Nižší střední škola
402072,Mittelschule Steyr-Münichholz<br>Karl-Punzer-Schule,Karl-Punzer-Straße 73-75,4400,Steyr,07252 731 66-20,s402072@schule-ooe.at,https://www.nmsmuenichholz.at/,Herr Günther Briedl,Nižší střední škola
402081,Volksschule Tabor,Taschelried 1,4400,Steyr,07252 844 37-40,s402081@schule-ooe.at,http://www.vstabor.at/,Frau Martina Reiter,Základní škola
402082,"Mittelschule 2, Steyr-Tabor",Taschelried 1,4400,Steyr,07252 879 39-20,s402082@schule-ooe.at,https://www.nmstabor.at/,Herr Andreas Mörtlitz,Nižší střední škola
402091,Volksschule Wehrgraben,Wehrgrabengasse 22,4400,Steyr,07252 712 01-10,s402091@schule-ooe.at,http://www.volksschule-wehrgraben.com,Frau Christina Herpel,Základní škola
402092,Mittelschule St. Anna der Vereinigung von Ordensschulen Österreichs,Annaberg 4,4400,Steyr,07252 720 93-15,s402092@schule-ooe.at,http://www.phs.st.anna.eduhi.at/,Herr Sebastian Ragl,Nižší střední škola
402102,Priv. Mittelschule Rudigier des Schulvereins der Kreuzschwestern Steyr,Hochhauserstraße 1,4400,Steyr,07252 531 40-13,s402102@schule-ooe.at,http://www.nms-rudigier.at,Herr Günter Josef Berger,Nižší střední škola
402121,Volksschule Plenklberg,Karl-Punzer-Straße 3,4400,Steyr,07252 722 62-10,s402121@schule-ooe.at,http://vs-plenklberg.jimdo.com,Frau Elisabeth Wilhelm,Základní škola
402131,Volksschule Gleink,Safrangarten 2,4407,Steyr-Gleink,07252 730 66,s402131@schule-ooe.at,http://vsgleink.schule.at,Frau Carina Roswitha Haimann,Základní škola
402141,Volksschule St. Anna der Vereinigung von Ordensschulen Österreichs<br>Volksschule mit musikalischer Schwerpunktsetzung,Annaberg 4,4400,Steyr,07252 720 93 14,s402141@schule-ooe.at,http://schulen.eduhi.at/vs.st.anna/,Frau Ulrike Silber,Základní škola
402151,"""ImPuls Schule Steyr"" Volksschule und 402151 - Evangelische Tagesschule für ganzheitliches Lernen des Evangelischen Vereins für ganzheitliches Lernen in Steyr",Albert-Lortzing-Straße 19,4400,Steyr,07252 810 68,s402151@schule-ooe.at,,Frau Ursula Lammer,Základní škola
402417,Höhere Technische Bundeslehranstalt Steyr,Schlüsselhofgasse 63,4400,Steyr,07252 729 14-0,s402417@bildung.gv.at,http://www.htl-steyr.ac.at,Frau Sandra Losbichler,Technická škola
402428,Bundeshandelsakademie und Bundeshandelsschule Steyr,Leopold-Werndl-Straße 7,4400,Steyr,07252 526 49,s402428@bildung.gv.at,http://www.hak-steyr.at,Frau Ute Wiesmayr,Obchodní škola
402439,Höhere Bundeslehranstalt für wirtschaftliche Berufe Steyr,Leopold-Werndl-Straße 7,4400,Steyr,07252 543 79,s402439@bildung.gv.at,http://schulen.eduhi.at/hbla-steyr,Herr Ewald Staltner,Humanitně zaměřená škola
402489,Schule für Sozialbetreuungsberufe Steyr,Leopold-Werndl-Straße 7,4400,Steyr,07252 702 09,s402489@bildung.gv.at,http://www.sob-steyr.at,Herr Ewald Staltner,Humanitně zaměřená škola
402810,Bundesbildungsanstalt für Elementarpädagogik Steyr,Neue-Welt-Gasse 2,4400,Steyr,07252 462 88,s402810@bildung.gv.at,https://www.bafep-steyr.at,Frau Ingrid Bründl,Humanitně zaměřená škola
403012,"Mittelschule 1, Wels-Stadtmitte<br>Interessens- und Berufsorientierte MS",Rainerstraße 5,4600,Wels,07242 235 6230,s403012@schule-ooe.at,http://www.ibhs.wels.eduhi.at,Frau Gisela Steinwendtner,Nižší střední škola
403013,Integrativen Schulzentrums (ISZ) Wels-Stadt Dr. Schärf- Schule<br>Integrativen Schulzentrums (ISZ) Wels-Stadt Dr.-Schärf-Schule,Porzellangasse 46,4600,Wels,07242 235 6520,s403013@schule-ooe.at,https://www.isz-wels.at,Frau Manuela Rittenschober,Speciální škola
403014,Polytechnische Schule Wels-Stadt,Eisenhowerstraße 18,4600,Wels,07242 235-6570,s403014@schule-ooe.at,http://schulen.eduhi.at/pts-wels/default.htm,Herr Daniel Watzinger,Polytechnická škola
403015,Berufsschule Wels 1,Linzer Straße 68,4600,Wels,0732 77 20-37500,bs-wels1.post@ooe.gv.at,http://www.bs-wels1.ac.at,Herr David Breitwieser,Odborné učiliště
403016,"Bundesgymnasium und Bundesrealgymnasium Wels, Anton-Bruckner-Straße",Anton-Bruckner-Straße 16,4600,Wels,07242 442 83,s403016@bildung.gv.at,http://www.brucknergym.at,Herr Florian Koblinger,Všeobecná střední škola (gymnázium)
403022,"Mittelschule 2, Wels-Pernau",Handel-Mazzetti-Straße 5,4600,Wels,07242 235-6410,s403022@schule-ooe.at,http://schulen.eduhi.at/ecs.wels-pernau,Frau Nadine Arzt,Nižší střední škola
403026,"Wirtschaftskundliches Realgymnasium und Oberstufenrealgymnasium Wels des Vereins für Bildung und Erziehung der Franziskanerinnen von Vöcklabruck, Vogelweiderstraße",Schubertstraße 51,4600,Wels,07242 474 28 30,s403026@bildung.gv.at,https://www.franziskus-gym.at,Frau Elisabeth Schoberleitner,Všeobecná střední škola (gymnázium)
403031,"Volksschule 5, Mauth",Kopernikusstraße 1b,4600,Wels,07242 235 62 60,s403031@schule-ooe.at,http://vs5.wels.eduhi.at,Frau Claudia Klein,Základní škola
403032,"Mittelschule 6, Wels-Vogelweide",Porzellangasse 46,4600,Wels,07242 235 6480,s403032@schule-ooe.at,http://www.hs6.wels.eduhi.at,Frau Henriette Steinauer,Nižší střední škola
403035,Berufsschule Wels 3,Carl-Blum-Straße 8,4600,Wels,0732 77 20-37700,bs-wels3.post@ooe.gv.at,http://www.bs-wels3.ac.at,Herr Karl Kammerer,Odborné učiliště
403036,"Bundesgymnasium und Bundesrealgymnasium Wels, Dr.-Schauer-Straße",Dr.-Schauer-Straße 9,4600,Wels,07242 450 61,s403036@bildung.gv.at,http://intra2.bgwels.eduhi.at,Herr Ernst Stoiber,Všeobecná střední škola (gymnázium)
403041,"Volksschule 8, Vogelweide",Dr.-Breitwieser-Straße 1,4600,Wels,07242 235 63 20,s403041@schule-ooe.at,http://vs8wels.eduhi.at,Frau Ulrike Fellinger,Základní škola
403046,"Bundesrealgymnasium Wels, Wallererstraße",Wallererstraße 25,4600,Wels,07242 446 04,s403046@bildung.gv.at,http://www.brgwels.at,Frau Karin Schachner,Všeobecná střední škola (gymnázium)
403051,"Volksschule 10, Lichtenegg",Schulstraße 2,4600,Wels,07242 235 63 90,s403051@schule-ooe.at,http://vs10-wels.at,Herr Michael Müller,Základní škola
403052,"Mittelschule 8, Wels-Lichtenegg<br>Medien & Kreatives Gestalten",Zeileisstraße 1,4600,Wels,07242 235-6512,s403052@schule-ooe.at,https://www.ms8wels.at,Herr Johannes Moshammer,Nižší střední škola
403061,"Volksschule 2, Stadtmitte",Rainerstraße 5,4601,Wels,07242 235-6220,s403061@schule-ooe.at,http://vs2-wels.eduhi.at,Frau Daniela Riha,Základní škola
403062,"Mittelschule 5/Mozartschule, Wels-Neustadt<br>mit schulautonomen musischen Schwerpunktklassen",Mozartstraße 18-20,4600,Wels,07242 235-6450,s403062@schule-ooe.at,https://www.mozartschule-wels.at/,Frau Dagmar Föger,Nižší střední škola
403081,"Volksschule 6, Neustadt",Grillparzerstraße 2,4600,Wels,,s403081@schule-ooe.at,https://vs6wels.jimdo.com,Frau Bettina Gattinger,Základní škola
403082,"Sportmittelschule 3, Wels-Pernau<br>Sportmittelschule",Handel-Mazzetti-Straße 5,4600,Wels,07242 235-6420,s403082@schule-ooe.at,http://www.sms-wels.at,Frau Lieselotte Hölzl,Nižší střední škola
403091,"Volksschule 9, Vogelweide",Dr.-Breitwieser-Straße 1,4600,Wels,07242 235 63 30,s403091@schule-ooe.at,http://schulen.eduhi.at/vs9-wels,Frau Marianne Furtlehner,Základní škola
403092,Mittelschule d. Franziskanerinnen Wels,Vogelweiderstraße 2-4,4602,Wels,07242 474 28-12,s403092@schule-ooe.at,http://www.franziskusnms.at,Frau Doris Neuhofer,Nižší střední škola
403101,"Volksschule 11, Lichtenegg",Schulstraße 3,4600,Wels,07242 235 64 00,s403101@schule-ooe.at,https://vs11wels.jimdo.com/,Herr Philipp Reisegger,Základní škola
403111,"Volksschule 4, Pernau",Handel-Mazzetti-Straße 2,4600,Wels,07242 235 63 60,s403111@schule-ooe.at,https://vs4-wels.jimdofree.com,Frau Elke Leitner-Kraml,Základní škola
403121,"Volksschule 7, Puchberg",Prunnerstraße 4,4600,Wels,07242 235-6470,s403121@schule-ooe.at,http://vs7puchberg.jimdo.com,Frau Andrea Kager,Základní škola
403131,Volksschule 3 - Elfriede Grünberg Schule,Dr.-Schauer-Straße 2,4600,Wels,07242 235 62 50,s403131@schule-ooe.at,http://vs3.wels.eduhi.at,Herr Christian Colic,Základní škola
403141,"""daVinci-Schule"" der ""3F Sozial- und Friedensprojektentwicklungs gemeinnützige GmbH""",Da Vinci-Weg 1,4600,Wels,0650 411 38 38,s403141@schule-ooe.at,http://www.davinciakademie.at,,Základní škola
403151,Privatschule mit reformpädagogischem Schwerpunkt,Stadtplatz 52,4600,Wels,0650/9877344,leonardoschule@gmx.at,,,Základní škola
403418,Bundeshandelsakademie und Bundeshandelsschule Wels<br>aufgrund der Schulzusammenlegung HAK1 und HAK 2 zur gemeinsamen HAK Wels unter der SKZ: 403418,Stelzhamerstraße 20,4600,Wels,07242 443 30-54,s403418@bildung.gv.at,http://www.hak1wels.at,Herr Andreas Führer,Obchodní škola
403419,"Schule für Sozialbetreuungsberufe des Evangelischen Diakoniewerkes Gallneukirchen, Schwerpunkt Altenarbeit",Dr.-Schauer-Straße 5,4600,Wels,07724 50 48-410,s403419@bildung.gv.at,http://https://ausbildung.diakoniewerk.at/home?utm_source=zukunftsberufe.at,Frau Susanne Kunze,Humanitně zaměřená škola
403427,"Höhere Technische Lehranstalt für Lebensmitteltechnologie, Getreide- und Biotechnologie des Landes OÖ",Carl-Blum-Straße 4,4600,Wels,0732 77 20-34600,htl-lmt-gw-wels.post@ooe.gv.at,http://www.htllmt.at,Frau Gisela Wenger-Oehn,Technická škola
403439,Höhere Bundeslehranstalt für wirtschaftliche Berufe Wels,Wallererstraße 32,4600,Wels,07242 640 68,s403439@bildung.gv.at,http://www.hblw-wels.at,Frau Karin Reiter-Forstinger,Humanitně zaměřená škola
403457,Höhere Technische Bundeslehranstalt Wels,Fischergasse 30,4600,Wels,07242 658 01-0,s403457@bildung.gv.at,https://www.htl-wels.at,Herr Bertram Geigl,Technická škola
403497,"Meisterschule für Müller, Bäcker und Konditoren des Landes Oberösterreich in Wels",Carl-Blum-Straße 4,4600,Wels,07242 471 74,office@htllmt.at,http://www.htllmt.at,Frau Gisela Wenger-Oehn,Technická škola
404012,Mittelschule Hochburg-Ach,Athalerstraße 1,5122,Hochburg-Ach,07727 23 02,s404012@schule-ooe.at,https://www.ms-hochburg-ach.at,Herr Christian Deubler,Nižší střední škola
404016,Bundesgymnasium und Bundesrealgymnasium Braunau am Inn,Trentinerplatz 1,5280,Braunau am Inn,07722 630 23,s404016@bildung.gv.at,http://www.gymbraunau.at,Herr Johann Sebastian Plank,Všeobecná střední škola (gymnázium)
404021,Volksschule Altheim,Schulgasse 23,4950,Altheim,07723 424 07-72,s404021@schule-ooe.at,http://www.vsaltheim.at,Frau Gabriele Hajbi,Základní škola
404022,Digitale Technische Naturwissenschaftliche Mittelschule Altheim,Schulgasse 23,4950,Altheim,07723 431 44-74,s404022@schule-ooe.at,http://www.nmsaltheim.at,Herr Ferdinand Reiter,Nižší střední škola
404023,Allgem. Sonderschule Braunau,Kolpingplatz 2,5280,Braunau,07722 846 24,s404023@schule-ooe.at,http://schulen.eduhi.at/pestalozzi-br/,Frau Claudia Kobler,Speciální škola
404026,Oberstufenrealgymnasium mit Instrumentalunterricht des Schulvereins der Siebenten-Tags-Adventisten St. Peter,Bogenhofen 1,4963,St. Peter am Hart,07722 631 25-116,org.direktion@bogenhofen.at,http://www.bogenhofen.at,"Herr Gerson Engel, MSc MEd",Všeobecná střední škola (gymnázium)
404031,Volksschule Aspach,Schulstraße 2,5252,Aspach,07755 73 44,s404031@schule-ooe.at,,Frau Silvia Salomon,Základní škola
404032,Mittelschule Aspach,Schulstraße 1,5252,Aspach,07755 73 22-81,s404032@schule-ooe.at,http://www.msaspach.at/,Frau Marianne Österbauer,Nižší střední škola
404033,Allgem. Sonderschule Mattighofen,Trattmannsberger Weg 4c,5230,Mattighofen,0664 780 266 80,s404033@schule-ooe.at,https://www.spzmattighofen.at,Frau Ursula Rothauer-Stadler,Speciální škola
404035,Berufsschule Mattighofen,Feldstraße 3,5230,Mattighofen,07742 22 71,bs-mattighofen.post@ooe.gv.at,http://www.bs-mattighofen.ac.at,Herr Bernhard Leitgeb,Odborné učiliště
404041,Volksschule Auerbach,Auerbach 14,5224,Auerbach,07747 53 05,s404041@schule-ooe.at,http://vsauerbach.jimdo.com,,Základní škola
404042,Mittelschule Braunau,Auf der Schanz 6,5280,Braunau,07722 820 70-41,s404042@schule-ooe.at,https://www.ms-braunau.at/,Herr Samuel Reiter,Nižší střední škola
404051,Volksschule Braunau,Auf der Schanz 12,5280,Braunau,07722 820 73,s404051@schule-ooe.at,http://vsbraunau-stadt.jimdo.com,Frau Petra Edhofer,Základní škola
404062,Mittelschule Braunau-Ranshofen<br>Ganztagsschule,Pfalzstraße 15,5282,Braunau-Ranshofen,07722 630 03,s404062@schule-ooe.at,https://www.ms-ranshofen.at,Herr Wolfgang Korinek,Nižší střední škola
404064,Polytechnische Schule Mattighofen,Trattmannsbergerweg 4b,5230,Mattighofen,07742 37 62 12,s404064@schule-ooe.at,http://www.pts-mattighofen.eduhi.at,Frau Anna Frauscher,Polytechnická škola
404081,Volksschule Braunau-Laab,Höfterstraße 41,5280,Braunau,07722 630 38,s404081@schule-ooe.at,http://vslaab.eduhi.at,Frau Karin Gubisch-Fuhrmann,Základní škola
404082,Mittelschule Mattighofen,Trattmannsbergerweg 4b,5230,Mattighofen,07742 376 232,s404082@schule-ooe.at,https://www.tnmsmattighofen.at,Frau Hedwig Schindecker,Nižší střední škola
404091,Volksschule Braunau-Ranshofen,Pfalzstraße 17,5282,Braunau-Ranshofen,07722 629 16-30,s404091@schule-ooe.at,http://www.regenbogenvsranshofen.jimdo.com,,Základní škola
404092,Mittelschule Mauerkirchen,Obermarkt 4,5270,Mauerkirchen,07724 2338,s404092@schule-ooe.at,http://schulen.eduhi.at/hs.mauerkirchen,Frau Tamara Kvapil,Nižší střední škola
404101,Volksschule Burgkirchen,Neukirchner Straße 2,5274,Burgkirchen,07724 22 12-15,s404101@schule-ooe.at,,Frau Andrea Hager,Základní škola
404102,Mittelschule Ostermiething,Schulstraße 9,5121,Ostermiething,06278 62 64,s404102@schule-ooe.at,http://www.nms-ostermiething.at,Herr Hermann Pohn,Nižší střední škola
404104,Polytechnische Schule Braunau,Auf der Schanz 8,5280,Braunau,07722 842 00,s404104@schule-ooe.at,https://www.pts-braunau.at/,Herr Günter Haider,Polytechnická škola
404111,Volksschule Eggelsberg,Marktplatz 15,5142,Eggelsberg,07748 24 01,s404111@schule-ooe.at,,Herr Werner Ziekel,Základní škola
404112,Mittelschule Neukirchen,Schulstraße 12,5145,Neukirchen a.d. Enknach,07729 225 52-50,s404112@schule-ooe.at,https://www.ms-neukirchen.at,Herr Manuel Josef Kronberger,Nižší střední škola
404121,Volksschule Feldkirchen,Feldkirchen 13,5143,Feldkirchen,07748 23 65-230,s404121@schule-ooe.at,http://vsfeldkirchen.binsofrei.at,Frau Elfriede Guggenberger,Základní škola
404122,Musikmittelschule Eggelsberg,Marktplatz 11,5142,Eggelsberg,07748 61 03,s404122@schule-ooe.at,https://www.nmmse.at/,Frau Hannelore Kirchgaßner,Nižší střední škola
404131,Volksschule Franking,Franking 3,5131,Franking,06277 81 41,s404131@schule-ooe.at,http://schulen.eduhi.at/vsfranking/,Frau Andrea Maria Tischlinger,Základní škola
404132,Mittelschule Munderfing,Schulstraße 9,5222,Munderfing,07744 63 49,s404132@schule-ooe.at,http://www.hsmunderfing.at,Frau Sigrid Probst,Nižší střední škola
404141,Volksschule Friedburg,Schulstraße 2,5211,Friedburg,07746 22 40,s404141@schule-ooe.at,,Herr Leopold Herzog,Základní škola
404142,Mittelschule St. Pantaleon,Am Kuglberg 12,5120,St. Pantaleon,06277 64 45,s404142@schule-ooe.at,http://schulen.eduhi.at/hs.st.pantaleon/,Frau Michaela Huber,Nižší střední škola
404151,Volksschule Geretsberg,Geretsberg 29,5132,Geretsberg,07748 71 57,s404151@schule-ooe.at,http://vs-geretsberg.webnode.at,,Základní škola
404152,Mittelschule St. Johann,St. Johann 45,5242,St. Johann am Walde,07743 86 06,s404152@schule-ooe.at,http://https://www.ms-saigahans.at/,Frau Agnes Erlinger,Nižší střední škola
404161,Volksschule Gilgenberg,Gilgenberg 56,5133,Gilgenberg a. Weilhart,07728 80 01,s404161@schule-ooe.at,,Frau Jutta Pemwieser,Základní škola
404162,Mittelschule Friedburg,Schulstraße 1,5211,Friedburg,07746 23 33,s404162@schule-ooe.at,http://www.nms-friedburg.at,Herr Christian Sporer,Nižší střední škola
404172,Mittelschule Lochen,Schulstraße 17,5221,Lochen am See,07745 89 88,s404172@schule-ooe.at,http://www.nmslochen.at,Herr Erich Enthammer,Nižší střední škola
404181,Volksschule Haigermoos,Schulstraße 1,5120,Haigermoos,06277 81 90,s404181@schule-ooe.at,,Frau Anna Fuchs,Základní škola
404191,Volksschule Handenberg,Handenberg 51,5144,Handenberg,07748 80 85-30,s404191@schule-ooe.at,,,Základní škola
404201,Volksschule Hochburg-Ach,Lindenstraße 5,5122,Hochburg-Ach,07727 25 57-1,s404201@schule-ooe.at,http://vs-hochburg-ach.eduhi.at,Frau Silke Lanz,Základní škola
404211,Volksschule Höhnhart,Höhnhart 19,5251,Höhnhart,07755 58 75,s404211@schule-ooe.at,http://www.vs-hoehnhart.eduhi.at,Frau Martina Wiesauer,Základní škola
404221,Volksschule Jeging,Jeging 30,5225,Jeging,07744 62 09-40,s404221@schule-ooe.at,,,Základní škola
404231,Volksschule Kirchberg,Kirchberg b. Mattighofen 33,5232,Kirchberg b. Mattighofen,07747 52 06,s404231@schule-ooe.at,https://vskirchberg.at,Frau Petra Reichl,Základní škola
404241,Volksschule Lengau,Flörlplainer Straße 13,5211,Lengau,07746 24 04,s404241@schule-ooe.at,https://vslengau.at,Frau Petra Reichl,Základní škola
404251,Volksschule Lochen,Seestraße 1,5221,Lochen am See,07745 82 04,s404251@schule-ooe.at,http://www.vslochen.at,Frau Martina Blum,Základní škola
404261,Volksschule Maria Schmolln,Maria Schmolln 3,5241,Maria Schmolln,07743 30 32,s404261@schule-ooe.at,,Frau Martina Wiesauer,Základní škola
404271,Volksschule Mattighofen,Salzburger Straße 6,5230,Mattighofen,07742 309 77 11,s404271@schule-ooe.at,http://www.vsmattighofen.at,Frau Sandra Auer,Základní škola
404281,Volksschule Mauerkirchen,Obermarkt 4,5270,Mauerkirchen,07724 29 40-13,s404281@schule-ooe.at,,,Základní škola
404291,Volksschule Mining,Hofmark 3,4962,Mining,07723 70 15,s404291@schule-ooe.at,,Frau Christine Schießl,Základní škola
404301,Volksschule Moosbach,Moosbach 22,5271,Moosbach,07724 39 92,s404301@schule-ooe.at,,Frau Birgit Voigt,Základní škola
404311,LOTUS - Freie Schule Seenland,An der Linde 7,5221,Lochen am See,,schule@freieschuleseenland.at,https://freieschuleseenland.at,,Základní škola
404321,Volksschule Munderfing,Hauptstraße 54,5222,Munderfing,07744 62 25,s404321@schule-ooe.at,,Frau Michaela Erkner,Základní škola
404331,Volksschule Neukirchen,Schulstraße 5,5145,Neukirchen a.d. Enknach,07729 2255 240,s404331@schule-ooe.at,http://www.vsneukirchen.eduhi.at,,Základní škola
404341,Volksschule Ostermiething,Weilhartstraße 51,5121,Ostermiething,06278 63 01,s404341@schule-ooe.at,http://schulen.eduhi.at/vs-ostermiething,Frau Anna Fuchs,Základní škola
404351,Volksschule Palting,Palting 34,5163,Palting,06217 72 98,s404351@schule-ooe.at,https://www.volksschule.at/palting,Frau Petra Reichl,Základní škola
404361,Volksschule Perwang,Ödwanderweg 4,5166,Perwang,06217 82 92,s404361@schule-ooe.at,,Frau Simone Schöppl,Základní škola
404371,Volksschule Pfaffstätt,Kirchenplatz 2,5222,Pfaffstätt,07742 60 66,s404371@schule-ooe.at,,Frau Ines Laimighofer-Hehenberger,Základní škola
404391,Volksschule Polling,Schulstraße 33,4951,Polling i.I.,07723 62 04,s404391@schule-ooe.at,,Frau Claudia Anzengruber,Základní škola
404411,Volksschule Roßbach,Roßbach 50,5273,Roßbach,07724 811 020,s404411@schule-ooe.at,,Frau Manuela Ertl,Základní škola
404418,Bundeshandelsakademie und Bundeshandelsschule Braunau,Raitfeldstraße 3,5280,Braunau,07722 633 29,s404418@bildung.gv.at,http://www.hak-braunau.at,Herr Thomas Silberhumer,Obchodní škola
404419,"Schule für Sozialbetreuungsberufe des Evangelischen Diakoniewerkes Gallneukirchen, Schwerpunkt Behindertenbegleitung",Bahnhofstraße 49,5270,Mauerkirchen,07724 50 48-410,sob.mauerkirchen@diakoniewerk.at,http://www.diakoniewerk.at/de/sobmauerkirchen,Frau Nina Mathis,Humanitně zaměřená škola
404421,Volksschule Schalchen,Hauptstraße 3,5231,Schalchen,07742 28 06,s404421@schule-ooe.at,,Herr Elmar Wimmer,Základní škola
404427,Höhere Technische Bundeslehranstalt Braunau,Osternbergerstraße 55,5280,Braunau,07722 836 90,s404427@bildung.gv.at,http://htl-braunau.at,Frau Gerda Schneeberger,Technická škola
404431,Volksschule Schneegattern,Rieder Hauptstraße 41,5212,Schneegattern,07746 31 05,s404431@schule-ooe.at,,Frau Karin Winkelmeier,Základní škola
404441,Volksschule Schwand,Kirchengasse 1,5134,Schwand i.I.,07728 300,s404441@schule-ooe.at,http://vsschwand.jimdo.com/,Frau Anita Beinhundner,Základní škola
404449,Höhere Bundeslehranstalt für wirtschaftliche Berufe Braunau,Michaelistraße 70,5280,Braunau,07722 634 26,s404449@bildung.gv.at,http://www.hlw-braunau.at,Frau Annemarie Berschl,Humanitně zaměřená škola
404451,Volksschule St. Georgen,St. Georgen a. Fillmannsbach 19,5144,St. Georgen a. Fillmannsbach,07748 80 13,s404451@schule-ooe.at,,Frau Monika Bamberger,Základní škola
404461,Volksschule St. Johann,St Johann am Walde 45,5242,St Johann am Walde,07743 86 00-41,s404461@schule-ooe.at,,Frau Claudia Rachbauer,Základní škola
404471,Volksschule St. Pantaleon,Am Kuglberg 10,5120,St. Pantaleon,06277 65 77,s404471@schule-ooe.at,,Frau Alexandra Landertinger,Základní škola
404481,Volksschule St. Peter,St. Peter am Hart 6,4963,St. Peter am Hart,07722 832 52,s404481@schule-ooe.at,,Frau Sabine Schulz,Základní škola
404491,Volksschule St. Radegund<br>2 klassige VS,St. Radegund 6,5121,St. Radegund,06278 85 85,s404491@schule-ooe.at,,Frau Sigrid Stepanek,Základní škola
404511,Volksschule Tarsdorf,Tarsdorf 16,5121,Tarsdorf,06278 81 59,s404511@schule-ooe.at,http://volksschule-tarsdorf.at,Frau Christina Eberharter,Základní škola
404531,Volksschule Überackern,Dorfstraße 18,5123,Überackern,07727 40 41,s404531@schule-ooe.at,http://www.vs-ueberackern.at,Frau Gabriele Lindlbauer,Základní škola
404541,Volksschule Uttendorf,Schulstraße 30,5261,Uttendorf,07724 29 02,s404541@schule-ooe.at,,Frau Bettina Maria Kobler,Základní škola
404551,Volksschule Weng,Schulstraße 6,4952,Weng i.I.,07723 54 17,s404551@schule-ooe.at,,Frau Sabine Rosenauer,Základní škola
404561,Volksschule Moosdorf,Friedensplatz 4,5141,Moosdorf,07748 26 66-34,s404561@schule-ooe.at,,,Základní škola
404571,Volksschule Pischelsdorf,Pischelsdorf 50,5233,Pischelsdorf,07742 72 26,s404571@schule-ooe.at,http://vspischelsdorf.jimdo.com,Herr Josef Wimmer,Základní škola
404581,Volksschule Braunau-Neustadt<br>Franz-Jonas-Schule,Sparkassenstraße 2,5280,Braunau,07722 873 06,s404581@schule-ooe.at,http://www.vsbraunauneustadt.at/,Herr Christoph Josef Kritzinger,Základní škola
404591,Priv. Volksschule des Schulvereins der Siebenten-Tags-Adventisten,Bogenhofen 1,4963,St. Peter am Hart,07722 631 25-160,s404591@schule-ooe.at,,,Základní škola
404710,Landw. Berufs- und Fachschule Burgkirchen,Unterhartberg 5,5274,Burgkirchen,0732 77 20-77100,lwbfs-burgkirchen.post@ooe.gv.at,http://https://www.ooe-landwirtschaftsschulen.at/187_DEU_HTML.htm,Frau Birgit Kasteneder,Zemědělská škola
404720,Landw. Berufs- und Fachschule Mauerkirchen,Wollöster 30,5270,Mauerkirchen,0732 77 20-33700,lwbfs-mauerkirchen.post@ooe.gv.at,http://https://www.ooe-landwirtschaftsschulen.at/538_DEU_HTML.htm,Frau Adelheid Burtscher-Zauner,Zemědělská škola
405011,Volksschule Alkoven,Schulstraße 3,4072,Alkoven,07274 63 26,s405011@schule-ooe.at,http://www.vs-alkoven.at,Frau Michaela Fröhlich,Základní škola
405012,Mittelschule Alkoven,Schulstraße 1,4072,Alkoven,07274 63 95,s405012@schule-ooe.at,http://schulen.eduhi.at/hsalkoven,Frau Isabella Schweitzer,Nižší střední škola
405016,Gymnasium und ORG Dachsberg der Oblaten des hl. Franz von Sales,Dachsberg 1,4731,Prambachkirchen,07277 230 735,s405016@bildung.gv.at,http://www.dachsberg.at,Herr Christian Feurstein,Všeobecná střední škola (gymnázium)
405021,Volksschule Aschach,Sierenerstraße 4,4082,Aschach a.d. Donau,07273 88 37,s405021@schule-ooe.at,http://schulen.eduhi.at/eferding/vs-aschach,Frau Birgit Eder,Základní škola
405023,Martin-Buber-Landesschule,Anton-Strauch-Allee 2,4072,Alkoven,0732 7720-55605,s405023@schule-ooe.at,https://www.lss-hartheim.ac.at,Herr Peter Radlinger,Speciální škola
405031,Volksschule Eferding-Süd,Postgütlstraße 4,4070,Eferding,07272 55 79,s405031@schule-ooe.at,http://vs-eferding-sued.eduhi.at,Frau Martina Dallinger,Základní škola
405032,Sportmittelschule Eferding-Süd,Welser Straße 19,4070,Eferding,07272 55 74,s405032@schule-ooe.at,https://www.sms-süd.at,Herr Josef Brandl,Nižší střední škola
405041,Volksschule Eferding-Nord,Starhembergstraße 1,4070,Eferding,07272 55 78-11,s405041@schule-ooe.at,http://vseferdingnord.jimdo.com,Frau Christa Hagmüller,Základní škola
405042,Technische - Naturwissenschaftliche Mittelschule Eferding Nord,Postgütlstaße 4a,4070,Eferding,07272 55 73,s405042@schule-ooe.at,http://www.mittelschule-eferding-nord.at,Frau Christine Obermayr,Nižší střední škola
405044,Polytechnische Schule Eferding,Welser Straße 17,4070,Eferding,07272 557 611,s405044@schule-ooe.at,https://www.pts-eferding.at/,Herr Norbert Herbst,Polytechnická škola
405051,Volksschule Haibach,Römerstraße 16,4083,Haibach ob d. Donau,07279 82 15,s405051@schule-ooe.at,,Frau Birgit Eder,Základní škola
405052,Mittelschule Hartkirchen,Schulgasse 1,4081,Hartkirchen,07273 20911-20,s405052@schule-ooe.at,https://ms-hartkirchen.at,Herr Florian Groß,Nižší střední škola
405061,Volksschule Hartkirchen,Schulgasse 1,4081,Hartkirchen,07273 89 56-27,s405061@schule-ooe.at,,Frau Michaela Angster,Základní škola
