skz,name,street,zip,city,phone,email,website,principal,school_type
318418,Bundeshandelsakademie und Bundeshandelsschule Neunkirchen,Schillergasse 10,2620,Neunkirchen,02635/64110-0,hak.neunkirchen@noeschule.at,www.hakneunkirchen.schule.at,,Učiliště
318427,"Werkmeisterschule für Berufstätige des WIFI der Kammer der gewerblichen Wirtschaft für NÖ, Neunkirchen",Triesterstraße 63,2620,Neunkirchen,,wms.neunkirchen@noeschule.at,,,Technická odborná škola
318449,Höhere Bundeslehranstalt für Tourismus,Hochstraße 32c,2680,Semmering,02664/8192-610,hlt.semmering@noeschule.at,www.tourismusschulen-semmering.at,,Učiliště
318720,Landwirtschaftliche Fachschule Warth,Aichhof 1,2831,Warth,02629/2222,,,,Učiliště
319710,Landwirtschaftliche Fachschule Pyhra,Heuberg 16,3143,Pyhra,02745/2393,,,,Učiliště
320026,Bundesgymnasium und Bundesrealgymnasium Wieselburg,Erlaufpromenade 1,3250,Wieselburg/Erlauf,07416/52455-0,bg.wieselburg@noeschule.at,www.bgwieselburg.ac.at,,Gymnázium
320720,"Höhere landwirtschaftliche Bundeslehranstalt ""Francisco Josephinum",Schloß Weinzierl,3250,Wieselburg/Erlauf,07416/52437-0,direktion@hblawsb.bmlfuw.gv.at,www.josephinum.at,,Učiliště
320760,Landwirtschaftliche Fachschule Gaming,Ötscherlandstraße 38,3292,Gaming,07485/97353,,,,Učiliště
321016,Bundesgymnasium und Bundesrealgymnasium Tulln,Donaulände 72,3430,Tulln,02272/66227,bg.tulln@noeschule.at,www.bgtulln.ac.at,,Gymnázium
321418,Handelsakademie und Handelsschule der Stadtgemeinde Tulln,Donaulände 64,3430,Tulln,02272/62572,haktulln@haktulln.ac.at,www.haktulln.ac.at,,Učiliště
321427,Bundesfachschule für Flugtechnik Langenlebarn,Fliegerhorst,3425,Langenlebarn,050201 3229902,bfs.langenlebarn@noeschule.at,www.flugtechnik.at,,Technická odborná škola
321439,Höhere Bundeslehranstalt für wirtschaftliche Berufe Tulln,Donaulände 72,3430,Tulln,02272/64767-10 oder 11,hlw.tulln@noeschule.at,www.hlwtulln.ac.at,,Učiliště
321710,Landwirtschaftliche Fachschule Tulln,Frauentorgasse 72-74,3430,Tulln,02272/62515,,,,Učiliště
321730,Höhere Bundeslehranstalt für Land- und Ernährungswirtschaft Sitzenberg,Schlossbergstraße 4,3454,Reidling,02276/2335-22,sitzenberg.d@hblasit.bmlfuw.gv.at,www.tullnerfeld.at/schulen/sitzenberg/,,Učiliště
321910,Krankenpflegeschule Tulln,Alter Ziegelweg 10 (Zugang: Konrad Lorenz Str.),3430,Tulln,02272/601 40100,,www.tulln.lknoe.at/ausbildung/allgemeine-gesundheits-und-krankenpflegeschule.html,,Učiliště
322015,Bundesberufsschule für Uhrmacher Karlstein,Raabser Straße 23,3822,Karlstein,02844/202,322015@noeschule.at,,,Učiliště
322016,Bundesgymnasium und Bundesrealgymnasium Waidhofen/Thaya,Gymnasiumstraße 1,3830,Waidhofen/Thaya,02842/52554-0,bg.waidhofen-thaya@noeschule.at,www.gymwt.at,,Gymnázium
322417,Höhere technische Bundeslehranstalt Karlstein,Raabser Straße 23,3822,Karlstein,02844/202,htl.karlstein@noeschule.at,www.htl-karlstein.ac.at,,Technická odborná škola
312035,Landesberufsschule Stockerau,Brodschildstraße 20,2000,Stockerau,02266/62158,office@lbsstockerau.ac.at,www.lbsstockerau.ac.at,,Učiliště
323016,"Gymnasium und Oberstufenrealgymnasium Klemens Maria Hofbauer, Katzelsdorf",Eichbüchlerstraße 97,2801,Katzelsdorf,02622/78 402-0,gym.katzelsdorf@noeschule.at,,,Gymnázium
323025,Landesberufsschule Waldegg,Hauptstraße 41,2754,Waldegg/Piesting,02633/42278,office@lbswaldegg.ac.at,www.lbswaldegg,,Učiliště
323035,Landesberufsschule Theresienfeld,Grazer Straße 24,2604,Theresienfeld,02622/71283,direktion@lbstheresienfeld.ac.at,www.lbstheresienfeld.ac.at,,Učiliště
323419,Höhere Lehranstalt für wirtschaftliche Berufe des Schulvereins Institut Sta. Christiana,Frohsdorfer Hauptstraße 28,2821,Lanzenkirchen,02627/45235-16,fs.lanzenkirchen@noeschule.at,www.hlwfrohsdorf.ac.at,,Učiliště
324016,Bundesgymnasium und Bundesrealgymnasium Klosterneuburg,Buchberggasse 31,3400,Klosterneuburg,02243/32155-0,bg.klosterneuburg@noeschule.at,www.bgklosterneuburg.ac.at,,Gymnázium
324026,"Gymnasium u. Realgymnasium des Institutes Sacre Coeur, Pressbaum",Klostergasse 12,3021,Pressbaum,02233/52427-210,gym.pressbaum@noeschule.at,www.sacre-coeur.org,,Gymnázium
324036,Bundesgymnasium und Bundesrealgymnasium Schwechat,Ehrenbrunngasse 6,2320,Schwechat,01/7078494-0,bg.schwechat@noeschule.at,www.bgschwechat.ac.at,,Gymnázium
324046,Bundesgymnasium und Bundesrealgymnasium Purkersdorf,Herrengasse 4,3002,Purkersdorf,02231/61304-0,gym.purkersdorf@noeschule.at,www.gympurkersdorf.ac.at,,Gymnázium
324417,Private Höhere Lehranstalt für BT für Informationstechnologie und Kolleg für BT für Informationstechnologie der Stadtgemeinde Schwechat,"Am Concorde Park 2,Gebäude F",2320,Schwechat,,hlt.schwechat@noeschule.at,,,Technická odborná škola
317479,Höhere Bundeslehranstalt für wirtschaftliche Berufe Biedermannsdorf,Perlasgasse 10,2362,Biedermannsdorf,02236/71117-0,hlw.biedermannsdorf@noeschule.at,www.hlw-bmdf.ac.at,,Učiliště
324710,"Höhere Bundeslehranstalt und Bundesamt für Wein- und Obstbau, Klosterneuburg",Wienerstraße 74,3400,Klosterneuburg,02243/37910-0,direktion@hblawo.bmlfuw.gv.at,www.hblawo.bmlf.gv.at,,Učiliště
324720,Landwirtschaftliche Fachschule Tullnerbach,Norbertinumstraße 9,3013,Tullnerbach-Lawies,02233/52173,,,,Učiliště
324810,Bildungsanstalt für Kindergartenpädagogik Sacre Coeur Pressbaum,Klostergasse 12,3021,Pressbaum,02233/52427-338,bakip.pressbaum@noeschule.at,schulen.asn-noe.ac.at/bakippressbaum/,,Učiliště
325016,Bundesgymnasium und Bundesrealgymnasium Zwettl,Gymnasiumstraße 1,3910,Zwettl,02822/52324-0,bg.zwettl@noeschule.at,www.gymnasium-zwettl.ac.at,,Gymnázium
325419,"Höhere Lehranstalt und Fachschule für wirtschaftliche Berufe Zwettl, Trägerverein Franziskanerinnen Amstetten",Klosterstraße 10,3910,Zwettl,02822/52318-17,hlw.zwettl@noeschule.at,www.hlwzwettl.ac.at,,Učiliště
325438,Bundeshandelsakademie und Bundeshandelsschule Zwettl,Hammerweg 1,3910,Zwettl,02822/52380-0,hak.zwettl@noeschule.at,www.bhak-bhas-zwettl.ac.at,,Učiliště
325710,Landwirtschaftliche Fachschule Edelhof,Edelhof 1,3910,Zwettl,02822/52402,,,,Učiliště
325720,Landwirtschaftliche Fachschule Zwettl,Edelhof 2,3910,Zwettl,02822/52684,,,,Učiliště
325750,Landwirtschaftliche Berufsschule Edelhof,Edelhof 1a,3910,Zwettl,02822/54073,,,,Učiliště
305730,Landwirtschaftliche Fachschule Unterleiten,Unterleiten,3343,Hollenstein/Ybbs,07445/204,,,,Učiliště
325760,Landwirtschaftliche Fachschule Ottenschlag,Schloß 1,3631,Ottenschlag,02827/7266,,,,Učiliště
325810,Privates Kolleg für Kindergartenpädagogik des Trägervereins der Werke der Schulschwestern vom III. OSF von Amstetten,Klosterstraße 10,3910,Zwettl,,priv.bakip.zwettl@noeschule.at,,,Učiliště
322428,Bundeshandelsakademie und Bundeshandelsschule Waidhofen/Thaya,Vitiser Straße 17,3830,Waidhofen/Thaya,02842/52303,hak.waidhofen-thaya@noeschule.at,www.hakwaidhofen-thaya.ac.at,,Učiliště
316015,Landesberufsschule Laa/Thaya,Wehrgärten 3,2136,Laa/Thaya,02522/2304,direktion@lbslaa-thaya.ac.at,www.lbslaa-thaya.ac.at,,Učiliště
324419,Fachschule für wirtschaftliche Berufe Pressbaum,Fünkhgasse 45a,3021,Pressbaum,02233/52230,hlw.pressbaum@noeschule.at,www.hlwpressbaum.at,,Učiliště
301418,Bundeshandelsakademie und Bundeshandelsschule Krems,Langenloiser Straße 22,3500,Krems/Donau,02732/82121-0,hak.krems@noeschule.at,www.hakkrems.ac.at,,Učiliště
304438,Bundeshandelsakademie und Bundeshandelsschule Wr. Neustadt,Ungargasse 29,2700,Wiener Neustadt,02622/23570-0,hak.wr-neustadt@noeschule.at,www.hakwr-neustadt.ac.at,,Učiliště
