skz,name,street,zip,city,phone,email,website,principal,school_type
1047,Bundes-Oberstufenrealgymnasium Wien,Hegelgasse 14,1010,Wien,01/5125186,,www.he14.at,,AHS
1049,Berufsschule für Verwaltungsberufe Wien,Castelligasse 9,1050,Wien,01/59916-95935,,www.bs-wien.at,,"Berufsschule, Sekundarbildung Oberstufe"
1108,Bundesgymnasium Wien,Klostergasse 25,1180,Wien,01/4792127,,www.klostergasse.at,,AHS
1220,Bundesgymnasium und Bundesrealgymnasium mit Modellversuch Neue Mittelschule Wien,Theodor Kramer-Straße 3,1220,Wien,01/2586950,,www.theodor-kramer.at,,"AHS mit NMS, AHS, Sekundarbildung Unterstufe"
1232,Bundesgymnasium Wien,Rainergasse 39,1050,Wien,01/5444341,,www.rainergymnasium.at,,AHS
1490,Handelsakademie und Handelsschule - Augarten des Fonds der Wiener Kaufmannschaft Wien,Untere Augartenstraße 9,1020,Wien,01/3300241,,www.augarten.vbs.ac.at,,"Kaufmännische Schule, Sekundarbildung Oberstufe"
1591,Bundesgymnasium Wien,Billrothstraße 26-30,1190,Wien,01/3684615,,www.billrothgymnasium.at,,AHS
1643,Bundesrealgymnasium Wien,Pichelmayergasse 1,1100,Wien,01/6891838,,www.brg-pichelmayergasse.at,,AHS
2042,Bundesrealgymnasium Wien,Krottenbachstraße 11,1190,Wien,01/3681488,,www.brg19.at,,AHS
2048,Bundesgymnasium und Bundesrealgymnasium Wien,Geringergasse 2,1110,Wien,01/7678777,,www.g11.ac.at,,AHS
2129,Bundesgymnasium Wien,Ödenburger Straße 74,1210,Wien,01/2923550,,www.grg21oe.at,,AHS
2132,Bundesfachschule für wirtschaftliche Berufe und Fachschule für Sozialberufe Wien,Kalvarienberggasse 28,1170,Wien,01/4066726,,www.kalvarienberggasse.at,,"WMS und WHS, Sozialberufliche Schule, Sekundarbildung Oberstufe"
2159,Bundesrealgymnasium Wien,Schuhmeierplatz 7,1160,Wien,01/4920819,,www.rg16.at,,AHS
2253,Berufsschule für Maschinen - und Fertigungstechnik Wien,Apollogasse 1,1070,Wien,01/59916-95561,,www.berufundschule.info,,"Berufsschule, Sekundarbildung Oberstufe"
2339,"Berufsschule für Metalltechnik, Glasbautechnik und Technischer Zeichner Wien",Mollardgasse 87,1060,Wien,01/59916-95620,,www.wiener-berufsschulen.at/MGT,,"Berufsschule, Sekundarbildung Oberstufe"
2360,"Berufsschule für Chemie, Grafik und gestaltende Berufe Wien",Hütteldorfer Straße 7-17,1150,Wien,01/59916-95211,,www.cgg.at,,"Berufsschule, Sekundarbildung Oberstufe"
2640,Bundesgymnasium für Berufstätige Wien,Henriettenplatz 6,1150,Wien,01/8925433,,www.abendgymnasium.at,,AHS
2655,Berufsschule für Elektro- und Veranstaltungstechnik Wien,Mollardgasse 87,1060,Wien,01/59916/95650-95653,,www.bs-evt.at,,"Berufsschule, Sekundarbildung Oberstufe"
2869,Bundesgymnasium Wien,Geblergasse 56,1170,Wien,01/4056535,,www.grg17geblergasse.at,,AHS
2893,Polytechnische Schule Wien,Schopenhauerstraße 81,1180,Wien,01/4706110,,www.schulen.wien.at/schulen/918014,,"Polytechnische Schule, Sekundarbildung Oberstufe"
2920,"Bundesakademie für Sozialarbeit, Ausbildung für Berufstätige Wien",Grenzackerstraße 18,1100,Wien,60118-5158,,bas.pib-wien.dienstleistungen.ws,,"Sozialakademie, Sonstige Bildungseinrichtung"
2990,Bundes-Oberstufenrealgymnasium Wien,Landstraßer Hauptstraße 70,1030,Wien,01/7131350,,www.borg3.at,,AHS
3233,Bundesrealgymnasium Wien,Schottenbastei 7-9,1010,Wien,01/5338450,,www.brg1.at,,AHS
3349,Bundesgymnasium und Bundesrealgymnasium mit Modellversuch Neue Mittelschule Wien,Kandlgasse 39,1070,Wien,01/5236258,,www.schulen.wien.at/schulen/907026,,"AHS mit NMS, AHS, Sekundarbildung Unterstufe"
3367,Pädagogische Hochschule Wien Wien,Grenzackerstraße 18,1100,Wien,01/60118-2000,,www.phwien.ac.at,,"Pädagogische Hochschulen, Hochschulen"
3671,Akademisches Gymnasium Wien,Beethovenplatz 1,1010,Wien,01/7131352,,www.akg-wien.at,,AHS
3686,Berufsschule für Elektrotechnik und Mechatronik Wien,Mollardgasse 87,1060,Wien,01/59916/95661,,www.bs-elektrotechnik1.at.tf,,"Berufsschule, Sekundarbildung Oberstufe"
3699,Bundesbildungsanstalt für Kindergartenpädagogik Wien,Ettenreichgasse 45c,1100,Wien,01/6048154-11,,www.bakip10.schule.at,,"LMS und LHS, Sekundarbildung Oberstufe"
3828,Berufsschule für Informationstechnik Wien,Mollardgasse 87,1060,Wien,01/59916-95631,,www.bsit.at,,"Berufsschule, Sekundarbildung Oberstufe"
3987,"Bundesgymnasium, Bundesrealgymnasium und Bundesoberstufenrealgymnasium Wien",Heustadelgasse 4,1220,Wien,01/2858112,,www.heustadelgasse.at,,AHS
4029,Bundesrealgymnasium Wien,Marchettigasse 3,1060,Wien,01/5976538,,www.marchettigasse.at,,AHS
4056,Berufsschule für Bürokaufleute Wien,Meiselstraße 19,1150,Wien,01/59916/95585,,www.bsbk.at,,"Berufsschule, Sekundarbildung Oberstufe"
4333,Fachschule der Stadt Wien für wirtschaftliche Berufe Wien,Dörfelstraße 1,1120,Wien,01/59916-95035,,www.fs12.at,,"WMS und WHS, Sekundarbildung Oberstufe"
4363,"Berufsschule für Spengler, Karosseriebau- und Metalltechnik Wien",Scheydgasse 40,1210,Wien,01/59916-95705,,www.siegfried-marcus-berufsschule.at,,"Berufsschule, Sekundarbildung Oberstufe"
4622,"Berufsschule für Sanitär-, Heizungs- und Klimatechnik Wien",Mollardgasse 87,1060,Wien,01/59916-95670,,www.sht-wien.com,,"Berufsschule, Sekundarbildung Oberstufe"
4733,"Bundesrealgymnasium und Bundesoberstufenrealgymnasium (Vereinsgasse 21-23, 1020 Wien) Wien",dzt. per Adresse: Schellinggasse 13,1010,Wien,01/2140185,,members.aon.at/brg2,,AHS
4765,Berufsschule für Kraftfahrzeugtechnik Wien,Scheydgasse 40,1210,Wien,01/59916-95735,,www.siegfried-marcus-berufsschule.at,,"Berufsschule, Sekundarbildung Oberstufe"
4779,"Höhere technische Bundeslehranstalt, Bundeshandelsakademie und Bundeshandelsschule Wien",Ungargasse 69,1030,Wien,01/7131518,,www.szu.at,,"Kaufmännische Schule, TMS und THS, Sekundarbildung Oberstufe"
4976,Bundesrealgymnasium Wien,Schopenhauerstraße 49,1180,Wien,01/4055381,,www.rg18.ac.at,,AHS
5059,2e Polytechnische Schule der Evangelischen Schulgemeinde A.B. Wien Wien,Karlsplatz 14,1040,Wien,01/5059634,,www.kp14.at,,"Polytechnische Schule, Sekundarbildung Oberstufe"
5110,Berufsschule für Einzelhandel und EDV-Kaufleute Wien,Kempelengasse 20,1100,Wien,01/59916-95145,,www.EH4.com,,"Berufsschule, Sekundarbildung Oberstufe"
5178,Bundesrealgymnasium Wien,Draschestraße 90-92,1230,Wien,01/6174266,,www.grg23vbs.ac.at,,AHS
5465,Bundesgymnasium und Bundesrealgymnasium Wien,Bernoullistraße 3,1220,Wien,01/2032355,,www.bernoulligymnasium.at,,AHS
5885,"Berufsschule für Frisur, Maske und Perücke Wien",Kreitnergasse 32,1160,Wien,01/59916-95941,,www.bs-frisurmaske.at,,"Berufsschule, Sekundarbildung Oberstufe"
5912,Berufsschule für Gastgewerbe Wien,Längenfeldgasse 13-15,1120,Wien,01/59916-95351,,www.bsgg.at,,"Berufsschule, Sekundarbildung Oberstufe"
5972,Lauder Chabad Oberstufenrealgymnasium des Jüdischen Pädagogischen Zentrums Wien,Rabbiner-Schneerson-Platz 1,1020,Wien,01/3341818,,www.lauderchabad.at,,AHS
6050,Gastgewerbefachschule des Schulvereins der Wiener Gastwirte Wien,Judenplatz 3-4,1010,Wien,01/5330642,,www.gafa.ac.at,,"WMS und WHS, Sekundarbildung Oberstufe"
6064,"Bundesgymnasium, Bundesrealgymnasium und Bundesoberstufenrealgymnasium Wien",Gerasdorferstraße 103,1210,Wien,01/2947170,,www.elgym.at,,AHS
6144,Bundesgymnasium Wien,Erlgasse 32-34,1120,Wien,01/8139182,,www.erlgasse.at,,AHS
3890,Einjähriger Berufsorientierungslehrgang des Vereins JBBZ,Adalbert Stifter-Straße 18,1200,Wien,01/33106-0,,,,"Polytechnische Schule, SAS, Sekundarbildung Oberstufe"
1244,"Bundesgymnasium, Bundesrealgymnasium u. Wirtschaftskundliches Bundesrealgymnasium",Franklinstraße 26,1210,Wien,01/2783455,,www.grg21f26.com,,AHS
2452,Bundesgymnasium Wien,Rosasgasse 1-3,1120,Wien,01/8133248,,www.rosasgasse.at,,AHS
3119,"Außenstelle der Werkmeisterschule für Berufstätige des WIFI der Wirtschaftskammer (Leitung: 918437) Standort: Mollardgasse 87, 1060 Wien Wien",p.A. Währinger Gürtel 97,1180,Wien,01/599160,,,,"TMS und THS, Sekundarbildung Oberstufe"
2823,Austrian International Schools Vienna,Nordbahnanlage 4,1210,Wien,01/6077059,,aisv.at,,"AHS mit NMS, Neue Mittelschule, Volksschule, Sekundarbildung Oberstufe, Kindergarten"
52,Handelsakademie I und Handelsschule I der Wiener Kaufmannschaft Wien,Akademiestraße 12,1010,Wien,01/5058100,,,,"Kaufmännische Schule, Sekundarbildung Oberstufe"
188,Polytechnische Schule Wien,Burggasse 14-16,1070,Wien,01/,,,,"Polytechnische Schule, Sekundarbildung Oberstufe"
478,Bundesgymnasium und Bundesrealgymnasium Wien,Donauinselplatz,1210,Wien,01/2714097,,,,AHS
504,2e Polytechnische Schule des Institutes Neulandschulen Wien,Alfred Wegener Gasse 10-12,1190,Wien,01/3202107,,,,"Polytechnische Schule, Sekundarbildung Oberstufe"
754,IHL 2er Hochschullehrgang für Islamische Religionspädagogische Weiterbildung Wien,Neustiftgasse 117,1070,Wien,01/78632247,,www.ihl.ac.at,,"Pädagogische Hochschulen, Hochschulen"
773,Polytechnische Schule Wien,Dr. Albert-Geßmann-Gasse 32,1210,Wien,01/2926818,,,,"Polytechnische Schule, Sekundarbildung Oberstufe"
976,Fachschule der Stadt Wien für Mode und Bekleidungstechnik Wien,Siebeneichengasse 17,1150,Wien,01/59916-95290,,,,"WMS und WHS, Sekundarbildung Oberstufe"
1255,Technologisches Gewerbemuseum Höhere technische Bundeslehr- und Versuchsanstalt Wien,Wexstraße 19-23,1200,Wien,01/33126,,www.tgm.ac.at,,"TMS und THS, Sekundarbildung Oberstufe"
1585,"Berufsschule für Industrie, Finanzen und Transport Wien",Längenfeldgasse 13-15,1120,Wien,01/59916/95360,,www.bsift.at,,"Berufsschule, Sekundarbildung Oberstufe"
1813,"Berufsschule für Lebensmittel, Touristik und Zahntechnik Wien",Längenfeldgasse 13-15,1120,Wien,01/59916-95341,,,,"Berufsschule, Sekundarbildung Oberstufe"
2827,Berufsschule für Haar- und Körperpflege Wien,Goldschlagstraße 137,1140,Wien,01/59916-95801,,www.haar-koerper.at.tf,,"Berufsschule, Sekundarbildung Oberstufe"
3057,Polytechnische Schule Mater Salvatoris der österreichischen Provinz der Kongregation der Schwestern vom Göttlichen Erlöser Wien,Kenyongasse 4-12,1070,Wien,01/5232983,,,,"Polytechnische Schule, Sekundarbildung Oberstufe"
3137,2er Studiengang für das Lehramt für Jüdische Religion an Pflichtschulen Wien,Rabbiner-Schneerson-Platz 1/Augarten,1020,Wien,01/3341818-10,,www.chabad.at,,"Pädagogische Hochschulen, Hochschulen"
3310,Polytechnische Schule Wien,Stromstraße/Engerthstraße 76,1200,Wien,01/3304513,,,,"Polytechnische Schule, Hauptschule, Sekundarbildung Oberstufe, Sekundarbildung Unterstufe"
3745,"2schule ""Oberstufenrealgymnasium"" des Vereins Al Azhar International Schools Wien",Weisselgasse 28,1210,Wien,01/,,,,AHS
3855,"""Wiener Jeschiwah"" - Fachschule für Jüdische Sozialberufe des Israelitischen Tempel- und Schulvereins ""Machsike Hadass"" Wien",Große-Mohren-Gasse 19,1020,Wien,01/2161626,,,,"Sozialberufliche Schule, Sekundarbildung Oberstufe"
3993,Polytechnische Schule Wien,Wintzingerodestraße 1-3,1222,Wien,01/2037382,,,,"Polytechnische Schule, Sekundarbildung Oberstufe"
4283,Sondererziehungsschule Wien,Hoefftgasse 7,1110,Wien,01/7673336,,,,"Polytechnische Schule, Sonderschule, Sonderschule, Sekundarbildung Oberstufe, Sekundarbildung Unterstufe, Grundbildung"
4400,"Außenstelle der Werkmeisterschule für Berufstätige des WIFI der Wirtschaftskammer (Leitung: 918437) Standort: Wagramer Straße 65, 1220 Wien Wien",p.A. Währinger Gürtel 97,1180,Wien,01/232111,,,,"TMS und THS, Sekundarbildung Oberstufe"
4764,Berufsschule für Handel und Reisen Wien,Hütteldorfer Straße 7-17,1150,Wien,01/59916/95231,,,,"Berufsschule, Sekundarbildung Oberstufe"
4805,Polytechnische Schule Wien,Schaumburgergasse 7,1040,Wien,01/,,,,"Polytechnische Schule, Sekundarbildung Oberstufe"
4998,2schule - Technische gewerbliche Abendschule Werkmeisterschule für Berufstätige des Berufsförderungsinstitutes Wien Wien,Plösslgasse 13,1040,Wien,01/5053550,,www.tga.asn-wien.ac.at,,"TMS und THS, Sekundarbildung Oberstufe"
5359,Höhere technische Bundeslehranstalt Wien,Rennweg 89b,1030,Wien,01/24215,,www.htl.rennweg.at,,"TMS und THS, Sekundarbildung Oberstufe"
5544,2es Oberstufenrealgymnasium des Vereins Österreichisch-Ägyptische 2schule Wien,Webergasse 30,1200,Wien,01/33069844,,,,AHS
5635,Bundesgymnasium Wien,Hagenmüllergasse 30,1030,Wien,01/7123250,,,,AHS
6108,Oberstufenrealgymnasium des Kuratoriums für Künstlerische und Heilende Pädagogik Rudolf Steiner Wien,Auhofstraße 78F,1130,Wien,01/8760229,,www.waldorf-hietzing.at,,AHS
6160,2schule für WerbedesignerInnen für Berufstätige des Vereines Berufsförderungsinstitut Wien Wien,Engerthstraße 117,1200,Wien,0222/9822690,,,,"TMS und THS, Sekundarbildung Oberstufe"
1307,"Wiener islamisches Gymnasium des Vereines ""SOLMIT"" Solidarisch Miteinander Wien",Rauchfangkehrergasse 34/6,1150,Wien,01/8972715,,,,AHS
1968,"2e Handelsschule des Vereins ""Jüdisches pädagogisches Zentrum"" Wien",Rabbiner Schneersonplatz 1,1020,Wien,01/,,,,"Kaufmännische Schule, Sekundarbildung Oberstufe"
4180,Berufsschule für Einzelhandel Wien,Amalienstraße 31-33,1130,Wien,01/59916-95041,,,,"Berufsschule, Sekundarbildung Oberstufe"
4767,"2schule ""Beth-Jakov""-Dreijährige jüdische Mädchenfachschule f. Kommunikation u. Wirtschaft d. Israelitischen Tempel- u. Schulvereines Machsike Hadass Wien",Große Stadtgutgasse 24,1020,Wien,01/2143794,,,,"WMS und WHS, Sekundarbildung Oberstufe"
5791,2e Berufsschule für Brau- und Getränketechnik und für Destillateure des Vereins Österreichisches Getränkeinstitut Wien,Blaasstraße 29,1190,Wien,01/,,,,"Berufsschule, Sekundarbildung Oberstufe"
6010,Schule für Sozialbetreuungsberufe des Aus- und Weiterbildungszentrum Soziales Wien GmbH Wien,Schlachthausgasse 37,1030,Wien,01/,,,,"Sozialberufliche Schule, Sekundarbildung Oberstufe"
