skz,name,street,zip,city,phone,email,website,principal,school_type
12642,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Mazowiecka 25,06-300,Przasnysz,297522300,szkola@zsp-przasnysz.edu.pl,www.zsp-przasnysz.edu.pl, ,Gymnázium
11991,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Bolesława Chrobrego 31,73-200,Choszczno,0957652496,sekretariat@zs1choszczno.pl,zs1choszczno.pl, ,Gymnázium
11059,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Partyzantów 1,64-510,Wronki,672545087,zkzs_wronki@sw.gov.pl,, ,Gymnázium
11142,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Henryka Sienkiewicza 22,09-402,Płock,242350277,cku.plock@wp.pl,, ,Gymnázium
11110,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,7,24-300,Opole Lubelskie,818276979,zsd_opole_lubelskie@sw.gov.pl,, ,Gymnázium
17554,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Pocztowa 14b,89-410,Więcbork,523897055,sekretariat@ckziu-wiecbork.pl,, ,Gymnázium
19081,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Przemysłowa 15,89-400,Sępólno Krajeńskie,523882107,sekretariat@zspsepolno.pl,, ,Gymnázium
18953,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Aleja Tysiąclecia 12,06-100,Pułtusk,236920641,sekretariat@zszpultusk.edu.pl,www.zszpultusk.edu.pl, ,Gymnázium
114671,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Polna 11a,13-200,Działdowo,236970690,cku@darsa.pl,www.edukacja.darsa.pl, ,Gymnázium
115439,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Polska 18,12-100,Szczytno,896242824,zs2szczytno@zs2szczytno.edu.pl,http://zs2.powiatszczycienski.pl, ,Gymnázium
115461,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Adama Mickiewicza 10,12-100,Szczytno,896242838,sekretariatzs@zs1szczytno.pl,zs1.powiatszczycienski.pl, ,Gymnázium
17219,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Marcina Opitza 11,59-700,Bolesławiec,757327960,kontakt@aurelus.edu.pl,www.aurelus.edu.pl,Marzanna Słotwińska,Gymnázium
9112,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. 1 Maja 14,14-200,Iława,896445356,cku_ilawa@sw.gov.pl,, ,Gymnázium
7818,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Ogrodowa 2,89-632,Brusy,523982455,sekretariat@zsbrusy.pl,zsbrusy.pl, ,Gymnázium
8113,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Tadeusza Kościuszki 4a,48-300,Nysa,48774332471,zsz_nysa@sw.gov.pl,, ,Gymnázium
7484,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Krotoszyńska 121,63-430,Odolanów,627331316,liceum@odolanow.pl,www.liceum.odolanow.pl, ,Gymnázium
8758,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Ciupagi 1,03-016,Białołęka,223217633,cku_warszawa@sw.gov.pl,, ,Gymnázium
8965,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Gdańska 19,14-500,Braniewo,552432606,sekretariat.zszbraniewo@gmail.com,www.zszbraniewo.pl, ,Gymnázium
7069,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,1,77-330,Czarne,598330670,cku.czarne@interia.pl,, ,Gymnázium
8673,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Nowowiejskiego 14,82-400,Sztum,552672828,cku_sztum@sw.gov.pl,, ,Gymnázium
6569,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Więzienna 6,56-100,Wołów,71-3758581,cku_wolow@sw.gov.pl,, ,Gymnázium
7881,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,al. Parkowa 1,89-120,Potulice,525874280,zspotulice1@wp.pl,, ,Gymnázium
4569,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Fordońska 120,85-067,Bydgoszcz,609550044,bydgoszcz@skk.edu.pl,www.skk.pl, ,Gymnázium
6254,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Bartnicka 10,87-800,Włocławek,542350420,cku2_wloclawek@sw.gov.pl,, ,Gymnázium
22647,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Wrocławska 12,55-300,Środa Śląska,713173239,pzsp1@powiat-sredzki.pl,www.pszp1.powiat-sredzki.pl, ,Gymnázium
25429,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Budowlanych 14,05-530,Góra Kalwaria,227273236,sekretariat@zsz-gk.pl,www.zsz-gk.pl, ,Gymnázium
22902,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Kaleńska 3,04-367,Praga-Południe,226193225,sekretariat@szkolymydlowskiej.pl,www.szkolymydlowskiej.pl,BEATA MYDŁOWSKA,Gymnázium
24126,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Warsztatowa 4,83-110,Tczew,660681360,sekretariat@nauka.etczew.eu,www.nauka.etczew.eu,MARIA WASIEWICZ-GALIŃSKA,Gymnázium
15472,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Stefana Okrzei 3,87-600,Lipno,542873321,zstlipno@op.pl,www.zstlipno.edu.pl, ,Gymnázium
13224,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Powstańców Wielkopolskich 25,64-510,Wronki,672541176,sekretariat@zs2-wronki.pl,https://zs2-wronki.pl/, ,Gymnázium
15034,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Młodzieżowa 3,77-200,Miastko,598572649,sekretariat@zsoitmiastko.pl,www.zsoitmiastko.pl, ,Gymnázium
21022,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Raduńska 21,81-057,Gdynia,586230452,sekretariat@ckziu3.edu.gdynia.pl,https://ckziunr3.pl/, ,Gymnázium
21496,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Mostowa 7,47-223,Kędzierzyn-Koźle,774812209,,, ,Gymnázium
34968,LICEUM OGÓLNOKSZTAŁCACE DLA DOROSŁYCH,ul. Czyżykowska 17,83-110,Tczew,585310517,sekretariat@zsbtczew.pl,zsbtczew.edupage.org, ,Gymnázium
39196,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Pałacowa 1,68-120,Iłowa,683774314,zspilowa@powiatzaganski.pl,www.zspilowa.pl, ,Gymnázium
41419,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Traugutta 1,87-600,Lipno,542872562,lolipno@pro.onet.pl,lolipno.oswiata.org.pl, ,Gymnázium
41092,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Piasta 14,05-822,Milanówek,227583344,zs1milanowek@op.pl,www.zs1milanowek.pl, ,Gymnázium
41135,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Szosa Ciechanowska 6,06-300,Przasnysz,297563317,edukatorprzasnysz@wp.pl,http://www.edukatorprzasnysz.info/,EWELINA PUŹMIROWSKA,Gymnázium
29399,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Żwirki i Wigury 2,62-065,Grodzisk Wielkopolski,614440137,poczta@ckdgrodzisk.pl,www.ckdgrodzisk.pl,SŁAWOMIR KWAŚNY,Gymnázium
30897,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Stanisława Przybyszewskiego 43,93-188,Łódź-Górna,422313434,dobreliceumgkj@gmail.com,www.gkj.edu.pl,GRAŻYNA KAŹMIERCZAK-JAKUBIAK,Gymnázium
34420,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Poniatowskiego 7,64-200,Wolsztyn,683423404,,, ,Gymnázium
64914,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Wymyślińska 2,87-630,Skępe,542877006,sekretariat@zsskepe.edu.pl,zsskepe.edu.pl, ,Gymnázium
60330,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Dworcowa 36,41-902,Bytom,322306315,,, ,Gymnázium
59864,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Wiejska 2,14-500,Braniewo,552432350,sekretariat@zsb.iq.pl,www.zsb.iq.pl, ,Gymnázium
62345,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Jaćwieska 14,19-500,Gołdap,876150440,sekretariat@zszgoldap.pl,, ,Gymnázium
49150,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Jana Pawła II 18,34-700,Rabka-Zdrój,182676362,elpio12@poczta.onet.pl,,ELŻBIETA KURKIEWICZ,Gymnázium
52378,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Słoneczna 6,36-200,Brzozów,134341851,zsbbrzozow@wp.pl,http://zsbbrzozow.pl/, ,Gymnázium
44075,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,pl. Bogumiła Hoffa 5,43-460,Wisła,0338552044,,, ,Gymnázium
48430,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Waleriana Batki 20,21-311,Komarówka Podlaska,+48833535009,zsp.komarowka@wp.pl,lokomarowka.pl, ,Gymnázium
48398,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,32,32-740,Łapanów,146853419,ckziu@powiat.bochnia.pl,, ,Gymnázium
44113,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Górecka 65,43-430,Skoczów,0334792255,sekretariat@zstio-skoczow.pl,www.zstio-skoczow.pl, ,Gymnázium
56972,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Szpitalna 9,11-600,Węgorzewo,874270050,zszwegorzewo@pro.onet.pl,www.zszwegorzewo.pl, ,Gymnázium
55452,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Odrodzenia Polski 3,86-320,Łasin,48564664242,zslasinsekretariat@wp.pl,www.jagiellonczyklasin.edu.pl, ,Gymnázium
56757,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. PTR 6,63-421,Przygodzice,627336131,zspcku@poczta.onet.pl,https://zspcku.edupage.org/, ,Gymnázium
27903,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Mała Łąka 10,43-400,Cieszyn,0338514688,sekretariat@soiz.pl,www.soiz.pl, ,Gymnázium
29254,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Chmielniki 2A,86-100,Świecie,523330270,nckswiecie@wp.pl,www.nckswiecie.info,RYSZARD PŁOSKI,Gymnázium
481944,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Karola Kurpińskiego 30,64-140,Włoszakowice,655370017,zso@wloszakowice.pl,www.zsowlosz.edu.pl, ,Gymnázium
277157,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Fabryczna 16c,24-320,Poniatowa,0818205624,zsponiatowa@wp.pl,www.zs.poniatowa.pl, ,Gymnázium
277278,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH - TWOJA SZKOŁA W LUBACZOWIE,ul. Tadeusza Kościuszki 26,37-600,Lubaczów,609658161,twojaszkola.lubaczow@gmail.com,,ROBERT MEDER,Gymnázium
64674,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ,,EDUKATOR""",ul. Warszawska 157,05-300,Mińsk Mazowiecki,728728290,kontakt@edukatorminsk.pl,edukatorminsk.pl,MARTA ŁAGOWSKA,Gymnázium
52387,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ,,ŻAK""",ul. Farbiarska 4,97-200,Tomaszów Mazowiecki,447260078,tomaszow@zak.edu.pl,www.zak.edu.pl,EWELINA STACHOWICZ,Gymnázium
87250,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH 'ŻAK""",ul. Wileńska 44,05-200,Wołomin,224281209,wolomin@zak.edu.pl,www.zak.edu.pl,KONRAD HARASIM,Gymnázium
89653,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""AKADEMIA SUKCESU""",ul. Jana Kilińskiego 31,07-410,Ostrołęka,660459369,ostroleka.sekretariat@as.edu.pl,,AGNIESZKA CZARNOWSKA,Gymnázium
47522,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""AKADEMIA SUKCESU"" W SUWAŁKACH",ul. Sejneńska 1,16-400,Suwałki,722005524,suwalki@as.edu.pl,,MARZANNA WAWRZYN,Gymnázium
274625,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ALFA""",ul. Pomorska 16,91-416,Łódź-Śródmieście,505246080,alfaschool@poczta.onet.pl,szkolaalfa.edu.pl,IWONA MIAŁKOS,Gymnázium
131143,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ALFA"" W IŁAWIE",ul. Tadeusza Kościuszki 2a,14-200,Iława,665704948,alfailawa@wp.pl,,Barbara Antkowiak,Gymnázium
70640,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ALTERNATYWA"" CENTRUM NAUKI",ul. Wały Piastowskie 1,80-958,Gdańsk,583202246,sekretariat@alternatywa.szkola.pl,alternatywa.szkola.pl,DOROTA UTNIK-SZCZEPANKIEWICZ,Gymnázium
269092,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ARCHIMEDES"" W PIASECZNIE",ul. Jana Pawła II 10,05-500,Piaseczno,691371037,pszcnbia@gmail.com,,RAFAŁ CEGŁOWSKI,Gymnázium
131618,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ARCHIMEDES"" W RZESZOWIE",ul. 3 Maja 15,35-030,Rzeszów,690181833,archimedesrzeszow@interia.pl,archimedes.rzeszow.pl,ANNA WÓJCIKOWSKA,Gymnázium
264388,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ARCHIMEDES"" W WARSZAWIE",ul. Chmielna 98,00-801,Wola,691371037,pszcnbia@gmail.com,,RAFAŁ CEGŁOWSKI,Gymnázium
62040,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ARKAN"" W PIOTRKOWIE TRYBUNALSKIM",ul. 1 Maja 18a,97-300,Piotrków Trybunalski,509800032,szkolaarkan@wp.pl,www.szkolaarkan.pl,KATARZYNA NURKOWSKA,Gymnázium
273890,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""BAKAŁARZ""",ul. Arkadiusza Musierowicza 2,95-100,Zgierz,662207830,bakalarz.zgierz@gmail.com,www.liceumbakalarz.pl,URSZULA ŻŁOBIŃSKA,Gymnázium
42504,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COPERNICUS""",ul. Dworcowa 4,41-800,Zabrze,322786353,zabrze@copernicus.edu.pl,www.copernicus.edu.pl,DAMIAN SZOŁTYSEK,Gymnázium
55687,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COPERNICUS""",ul. Zwycięstwa 43,44-100,Gliwice,322364124,gliwice@copernicus.edu.pl,www.copernicus.edu.pl,DAMIAN SZOŁTYSEK,Gymnázium
89870,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COPERNICUS""",ul. Cechowa 4,43-300,Bielsko-Biała,338181630,bielsko-biala@copernicus.edu.pl,www.copernicus.edu.pl,DAMIAN SZOŁTYSEK,Gymnázium
72782,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COPERNICUS"" W BYTOMIU",ul. Stanisława Webera 6,41-902,Bytom,322810360,bytom@copernicus.edu.pl,www.copernicus.edu.pl,DAMIAN SZOŁTYSEK,Gymnázium
125209,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COSINUS PLUS"" W SZCZECINIE",ul. Dworcowa 2,70-206,Szczecin,914335458,szczecin@cosinus.pl,www.cosinus.pl, ,Gymnázium
25465,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""DIDASKO"" W ŚWIEBODZINIE",ul. Gronowa 1,66-200,Świebodzin,684756465,biuro_didasko@wp.pl,didasko.swiebodzin.pl,DOROTA MITELA,Gymnázium
131621,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""DR PIONTEK"" W ZDUŃSKIEJ WOLI",ul. 1 Maja 27,98-220,Zduńska Wola,438247673,zdwola@piontek.edu.pl,www.piontek.edu.pl,JERZY PIONTEK,Gymnázium
90493,"LICEUM OGÓLNOKSZTAŁCACE DLA DOROSŁYCH ""EDUKACJA"" W BYTOMIU",ul. Stefana Żeromskiego 26,41-902,Bytom,327252596,bytom@bezplatneszkoly.pl,www.bezplatneszkoly.pl, ,Gymnázium
123141,"LICEUM OGÓLNOKSZTAŁCACE DLA DOROSŁYCH ""EDUKATOR""",ul. Stanisława Staszica 2,05-092,Łomianki,690690876,kontakt@edukatorlomianki.pl,www.edukatorlomianki.pl,MARTA ŁAGOWSKA,Gymnázium
129131,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""EDUKATOR"" W ŚWIDNIKU",9,21-040,Świdnik,506749541,kontakt@swidnikedukator.pl,http://swidnikedukator.pl/,Grzegorz Turewicz,Gymnázium
8595,"LICEUM OGÓLNOKSZTAŁCACE DLA DOROSŁYCH ""EDUKATOR"" W WIELUNIU",ul. 18 Stycznia 24,98-300,Wieluń,436595417,wielun@szkolyedukator.pl,www.szkolyedukator.pl,Mirosław Pinek,Gymnázium
131461,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""EUREKA"" W OŁAWIE",ul. Żołnierzy Armii Krajowej 21,55-200,Oława,663734460,biuro@eureka.olawa.pl,,DOROTA SEKUŁA,Gymnázium
269580,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""K&K KULTURA KSZTAŁCENIA"" W SZCZECINIE",ul. Niemierzyńska 17,71-441,Szczecin,883103066,sekretariat@kulturaksztalcenia.pl,,KATARZYNA GRĄBCZEWSKA,Gymnázium
17449,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Aleja 1 Maja 30,11-500,Giżycko,874282012,sekretariat@ckziuwg.pl,www.ckziuwg.pl, ,Gymnázium
72239,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""LIDER"" W ZAMOŚCIU",ul. Partyzantów 21,22-400,Zamość,846391163,cusliderzam@interia.pl,www.cuslider.edu.pl,JOANNA DUDA,Gymnázium
129585,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""MEDICA"" W STARGARDZIE",ul. Mieszka I 4,73-110,Stargard,915732122,sekretariat@medica.edu.pl,www.medica.edu.pl,JOANNA BIELENINIK,Gymnázium
482765,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""MEDICA"" W SZCZECINIE",ul. Adama Mickiewicza 47,70-385,Szczecin,914333174,sekretariat.szczecin@medica.edu.pl,, ,Gymnázium
274678,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""MENTOR"" W GRAJEWIE",ul. Szkolna 12,19-200,Grajewo,606626907,lucbag@tlen.pl,,LUCYNA BAGIŃSKA,Gymnázium
30838,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""NAUTA""",ul. Szkolna 1,76-020,Bobolice,943414527,uczelnia.kwsnh@wp.pl,,BARBARA WALCZAK,Gymnázium
15884,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""NOVUM""",ul. Prosta 16,53-509,Wrocław-Stare Miasto,717940508,novum8@wp.pl,www.novum.wroc.pl,BRONISŁAWA PIECHOCIŃSKA,Gymnázium
87840,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""OMEGA"" W BYSTRZYCY KŁODZKIEJ",ul. Wojska Polskiego 8,57-500,Bystrzyca Kłodzka,728913808,omega-lo@wp.pl,www.omegaliceum.pl,RYSZARD CIEŚLIK,Gymnázium
9689,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PARTNER"" W PRZEMYŚLU",ul. Kamienny Most 6,37-700,Przemyśl,166760077,partner@c-net.pl,www.ce-partner.edu.pl,EWA MICHALAK-RODZOŃ,Gymnázium
18605,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W BYDGOSZCZY",ul. Sielska 34,85-790,Bydgoszcz,525155253,bydgoszcz@pascal.edu.pl,, ,Gymnázium
128904,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W CHOJNICACH",ul. 31 Stycznia 28,89-600,Chojnice,523070704,chojnice@pascal.edu.pl,www.pascal.edu.pl, ,Gymnázium
276421,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W CZĘSTOCHOWIE",ul. Śląska 12,42-202,Częstochowa,223784630,federacja@fnpo.pl,, ,Gymnázium
89300,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""LIDER"" W LUBLINIE",ul. Radziwiłłowska 5,20-080,Lublin,817436194,sekretariat@lider24.eu,www.lider24.eu,ANDRZEJ RUDZIŃSKI,Gymnázium
15945,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Harcmistrz Izydory Kossowskiej 1,37-700,Przemyśl,166786500,ckziu2@um.przemysl.pl,www.ckziu2.przemysl.edu.pl, ,Gymnázium
8925,LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,ul. Kleczkowska 35,50-211,Wrocław-Psie Pole,713272658,szkola@ckuzk.pl,, ,Gymnázium
269392,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W EŁKU",ul. Wojska Polskiego 41,19-300,Ełk,873000444,elk@pascal.edu.pl,, ,Gymnázium
273816,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W LEGNICY",ul. Jaworzyńska 9,59-220,Legnica,763070392,LEGNICA@PASCAL.EDU.PL,, ,Gymnázium
273299,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W LESZNIE",ul. Gabriela Narutowicza 3,64-100,Leszno,530253247,leszno@pascal.edu.pl,, ,Gymnázium
480826,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W MALBORKU",ul. Bartosza Wojciecha Głowackiego 111,82-200,Malbork,583800125,federacja@fnpo.pl,www.pascal.edu.pl, ,Gymnázium
273485,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W MIELCU",ul. Kazimierza Jagiellończyka 13,39-300,Mielec,223784630,federacja@fnpo.pl,, ,Gymnázium
90488,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W NYSIE",ul. Kupiecka 7a,48-300,Nysa,775443400,nysa@pascal.edu.pl,www.pascal.edu.pl, ,Gymnázium
481184,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W OLSZTYNIE",ul. Tadeusza Kościuszki 70,10-553,Olsztyn,583800125,FEDERACJA@FNPO.PL,WWW.PASCAL.EDU.PL, ,Gymnázium
80120,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W OSTRÓDZIE",pl. Plac Tysiąclecia Państwa Polskiego 19,14-100,Ostróda,896521231,ostroda@pascal.edu.pl,www.pascal.edu.pl, ,Gymnázium
273073,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W OSTROWIE WIELKOPOLSKIM",ul. Kościuszki 21,63-400,Ostrów Wielkopolski,223784630,federacja@fnpo.pl,, ,Gymnázium
481226,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W PIASECZNIE",ul. Zielona 14,05-500,Piaseczno,583800125,federacja@fnpo.pl,, ,Gymnázium
480986,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W PILE",al. Aleje Jerozolimskie 89,02-001,Ochota,583800125,federacja@fnpo.pl,, ,Gymnázium
44219,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W PŁOCKU",ul. Tumska 4B,09-400,Płock,243627372,plock@pascal.edu.pl,www.pascal.edu.pl, ,Gymnázium
483595,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W PRUSZKOWIE",ul. Jasna 2,05-800,Pruszków,223784630,federacja@fnpo.pl,www.pascal.edu.pl, ,Gymnázium
269144,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W TCZEWIE",ul. Gdańska 55A,83-110,Tczew,583800445,tczew@pascal.edu.pl,www.pascal.edu.pl, ,Gymnázium
274160,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W ZIELONEJ GÓRZE",ul. Rydza-Śmigłego 1,65-610,Zielona Góra,,fnpo@fnpo.edu.pl,, ,Gymnázium
481170,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" WE WROCŁAWIU",ul. Fabryczna 19,53-609,Wrocław-Fabryczna,583800125,federacja@fnpo.pl,www.pascal.edu.pl, ,Gymnázium
271267,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PROFESJA"" W PIOTRKOWIE TRYBUNALSKIM",ul. Wolborska 48,97-300,Piotrków Trybunalski,511707567,szkolyprofesjapiotrkow@gmail.com,centrumedukacjipiotrkow.pl,MICHALINA FULARA,Gymnázium
110415,"LICEUM OGÓLNOKSZTAŁCACE DLA DOROSŁYCH ""PROFIT""",ul. Spółdzielcza 7,21-200,Parczew,660240853,lo.profit@op.pl,www.zszprofit.edu.pl,RENATA KISIEL,Gymnázium
83195,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""SOKRATES""",ul. Henryka Sienkiewicza 60,42-400,Zawiercie,326700330,zawiercie@szkola-sokrates.pl,www.szkola-sokrates.pl,SYLWIA SULIGA,Gymnázium
5885,"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""SOKRATES""",ul. Stara Droga 49,97-500,Radomsko,530653049,radomsko@szkola-sokrates.pl,www.szkola-sokrates.pl,KATARZYNA ZJAWIONA,Gymnázium
