skz,name,street,zip,city,phone,email,website,principal,school_type
01P03,Jüdisches Gymnasium Moses Mendelssohn,Große Hamburger Str. 27,10115,Berlin (Mitte),+49 30 726265700,eckstaedt@jgmm.de,jgmm.de,"Dr. Eckstaedt, Aaron",Gymnázium
05Y02,Kant-Gymnasium,Bismarckstr. 54,13585,Berlin (Spandau),+49 30 3539480,info@kant-gym.de,www.Kant-gymnasium-berlin.de,"Vehlow, Marc",Gymnázium
03Y03,Käthe-Kollwitz-Gymnasium,Dunckerstr. 65-66,10439,Berlin (Prenzlauer Berg),+49 30 4447671,sekretariat@kkos.net,www.kaethe-kollwitz-gymnasium.de,"Ley, Simone",Gymnázium
04P04,Katholische Schule Liebfrauen (Gymnasium),Ahornallee 33,14050,Berlin (Westend),+49 30 30613013,sekretariat@ksl.schulerzbistum.de,ksliebfrauen.de,"Krüger, Clemens",Gymnázium
12P04,Katholische Schule Salvator,Fürst-Bismarck-Str. 8-10,13469,Berlin (Waidmannslust),+49 30 4111198,sekretariat@kss.schulerzbistum.de; sekretariat@kss-gs.schulerzbistum.de,salvator.net; salvator-grundschule.de,"Malz, Ralf; Pritsch, Thomas",Gymnázium
08P04,Katholische Schule Sankt Marien,Donaustr. 58,12043,Berlin (Neukölln),+49 30 39881620,sekretariat@kssm.schulerzbistum.de,marienschule-berlin.de,"Rahner Theresa; Dr. Keitsch, Markus",Gymnázium
03P10,Katholische Theresienschule (Gymnasium),Behaimstr. 29,13086,Berlin (Weißensee),+49 30 9246425,sekretariat@ksth.schulerzbistum.de,www.Theresienschule.de,"Tentschert, Matthias",Gymnázium
03P08,Katholisches Schulzentrum Edith Stein,Greifswalder Str. 18,10405,Berlin (Prenzlauer Berg),+49 30 4243930,sekreatariat@kses.schulerzbistum.de,schulzentrum-edithstein.de,"Gertzen, Stephan",Střední odborná škola (SOŠ)
07P23,Kenntnisreich gGmbH,Colditzstr. 34,12099,Berlin (Tempelhof),+49 30 98510786,fachschule@kenntnisreich.de,www.kenntnisreich-kindertagesstaetten.de,"Sell, Delaney",Vyšší odborná škola
03P27,Klax Berufsakademie,Langhansstr. 74B,13086,Berlin (Weißensee),+49 30 6665470,info@klax-ausbildung.de,klax.de/de/berufsakademie,Jost Hartwig,Střední odborná škola (SOŠ)
03B06,Konrad-Zuse-Schule,Hermann-Hesse-Str. 34/36,13156,Berlin (Niederschönhausen),+49 30 91609411,sekretariat@kzsb.online,www.konrad-zuse-schule-berlin.de,"Joschko, Thorsten",Odborné učiliště / škola praxe
01P07,Lazarus Schulen der Hoffnungstaler Stiftung Lobetal,Bernauer Str. 115-118,13355,Berlin (Gesundbrunnen),+49 30 46705204,C.Herbst-Anacker@lazarus-schulen.berlin,www.lazarus-schulen.de,"Herbst-Anacker, Christine",Vyšší odborná škola
02Y06,Leibniz-Gymnasium,Schleiermacherstr. 23,10961,Berlin (Kreuzberg),+49 30 50586711,sekretariat@leibniz-gymnasium.berlin,www.leibnizschule-berlin.de,"Krollpfeiffer-Kuhring, Renate",Gymnázium
08Y05,Leonardo-da-Vinci-Gymnasium,Christoph-Ruden-Str. 3,12349,Berlin (Buckow),+49 30 742010,sekretariat@08y05.schule.berlin.de,www.leonardo-da-vinci-gymnasium.de,"Reiter-Ost, Anja",Gymnázium
04B06,Leopold-Ullstein-Schule (OSZ Wirtschaft),Prinzregentenstr. 32,10715,Berlin (Wilmersdorf),+49 30 85758533,info@osz-lus.de,www.leopold-ullstein-schule.de,"Heinze, Tatjana",Nástavbová odborná škola (BOS)
01Y08,Lessing-Gymnasium,Schöningstr. 17,13349,Berlin (Wedding),+49 30 45798510,post@lessing-gymnasium-berlin.de,lessing-gymnasium-berlin.de,"Wüstenberg, Michael",Gymnázium
07P03,Lette-Verein Stiftung des öffentlichen Rechts,Viktoria-Luise-Platz 6,10777,Berlin (Schöneberg),+49 30 21994135,n.forstmann@letteverein.berlin,www.letteverein.berlin,"Forstmann, Norbert",Odborné učiliště / škola praxe
06Y10,Lilienthal-Gymnasium,Ringstr. 2-3,12203,Berlin (Lichterfelde),+49 30 84415360,sekretariat@lilienthal-gymnasium-berlin.de,www.lilienthal-gymnasium-berlin.de,"Beyer, Thorsten",Gymnázium
05Y05,Lily-Braun-Gymnasium,Münsingerstr. 2,13597,Berlin (Spandau),+49 30 3389040,e-post@lily-braun-gymnasium.de,www.lily-braun-gymnasium.de,"Kaufmann, Ulrike",Gymnázium
08B02,"Lise-Meitner-Schule (OSZ Chemie, Physik und Biologie)",Lipschitzallee 25,12351,Berlin (Gropiusstadt),+49 30 6606890,sekretariat@osz-lise-meitner.eu,www.osz-lise-meitner.eu,"Rietzschel, Almut",Vyšší odborná škola
04B01,Loschmidt-Oberschule,Loschmidtstr. 19,10587,Berlin (Charlottenburg),+49 30 34505810,zentrale@loschmidt-berlin.de,www.loschmidt-oberschule.de,"Rose, Franziska (stellv.)",Odborné učiliště / škola praxe
06B02,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),Lippstädter Str. 9-11,12207,Berlin (Lichterfelde),+49 30 901894601,r.buss@oszlss.de,www.osz-louise-schroeder.de,"Buß, Ralph",Nástavbová odborná škola (BOS)
07Y05,Luise-Henriette-Gymnasium,Kurfürstenstraße 53-54,12105,Berlin (Mariendorf),+49 30 902772678,sekretariat@l-h-g.de,www.luise-henriette-berlin.de,"Fischer, Gerlind",Gymnázium
10P22,MANEGE gGmbH,Otto-Rosenberg-Str. 1/4,12681,Berlin (Marzahn),+49 30 8560686200,haerting@manege-berlin.de,www.manege-berlin.de,"Härting, Simon",Odborné učiliště / škola praxe
11Y10,Manfred-von-Ardenne-Gymnasium,Werneuchener Str. 27-28,13055,Berlin (Alt-Hohenschönhausen),+49 30 9865002,info@ardenne-gymnasium.de,www.ardenne-gymnasium.de,"Herberg, Stephan",Gymnázium
04Y10,Marie-Curie-Gymnasium,Weimarische Str. 21,10715,Berlin (Wilmersdorf),+49 30 8599497110,schulleitung@mcg-berlin.de,www.mcg-berlin.de,"Petters, Enrico",Gymnázium
07B02,Marie-Elisabeth-Lüders-Oberschule,Steinmetzstr. 79,10783,Berlin (Schöneberg),+49 30 26391660,sekretariat@melo-sozialwesen.de,melo-berlin.de,"Funk-Horn, Gabriela",Odborné učiliště / škola praxe
03B10,"Max-Bill-Schule (OSZ Planen, Bauen, Gestalten)",Gustav-Adolf-Str. 66,13086,Berlin (Weißensee),+49 30 901892800,03B10@03B10.schule.berlin.de,www.max-bill-schule.de,"Klein, Bernard",Odborné gymnázium
03Y15,Max-Delbrück-Gymnasium,Kuckhoffstr. 2,13156,Berlin (Niederschönhausen),+49 30 47596720,sekretariat@max-delbrueck-gymnasium.de,max-delbrueck-gymnasium.de,"Peters, Nicole",Gymnázium
01Y11,Max-Planck-Gymnasium,Singerstr. 8A,10179,Berlin (Mitte),+49 30 847118830,sekretariat@mpg-berlin.de,www.mpg-berlin.de,"Dr. Kopke, Trix",Gymnázium
11B02,"Max-Taut-Schule (OSZ Gebäude, Umwelt, Technik)",Fischerstr. 36,10317,Berlin (Rummelsburg),+49 30 52280148,michael.nitsche@mts.berlin,www.max-taut-schule.de,"Nitsche, Michael",Nástavbová odborná škola (BOS)
01P48,meco Akademie gGmbH,Seestr. 64,13347,Berlin (Wedding),+49 30 81005820,info@meco-akademie.de,www.meco-akademie.de,"Reinsch, Beate; Dr. Dahmen, Marius",Střední odborná škola (SOŠ)
01P51,mediencollege Berlin gGmbH,Invalidenstr. 17,10115,Berlin (Mitte),+49 30 28873093,grimmer@mediencollege-berlin.de,mediencollege.berlin,"Driese-Baumann, Barbara",Střední odborná škola (SOŠ)
10Y11,Melanchthon-Gymnasium,Adele-Sandrock-Str. 73-75,12627,Berlin (Hellersdorf),+49 30 9918008,spieler@melanchthon-schule-berlin.de,www.melanchthon-schule-berlin.de,"Spieler, Jörg",Gymnázium
04P35,Mentora Gymnasium,Salzufer 6,10587,Berlin (Charlottenburg),+49 30 810580838,info@mentora-gymnasium.de,www.mentora-gymnasium.de,"Grüning, Zoia",Gymnázium
02B03,Modeschule Berlin (OSZ Bekleidung und Mode),Kochstr. 9,10969,Berlin (Kreuzberg),+49 30 25391511,Schulleitung@modeschule-berlin.de,www.modeschule-berlin.de,"Lilienthal, Carmen",Vyšší odborná škola (FOS)
12P22,Mosaik Fachschule für Sozialpädagogik,Flohrstr. 21,13507,Berlin (Tegel),+49 30 41471090,a.hoof@jus-or.de; sekretariat@mosaik-fs.de,www.jugendundsozialwerk.de,"Hoof, Angelika",Vyšší odborná škola
04P24,Moser-Schule - Schweizer Gymnasium,Badenallee 31-32,14052,Berlin (Westend),+49 30 30838282,info@moserschule.de,www.moserschule.de,"Plümecke, Daniela",Gymnázium
01Y04,Musikgymnasium Carl Philipp Emanuel Bach,Rheinsberger Str. 4-5,10115,Berlin (Mitte),+49 30 40505830,bach.musikgymnasium@berlin.de,musikgymnasium-berlin.de,"Timreck, Ina",Gymnázium
06P15,Oberlin-Seminar,Tietzenweg 130,12203,Berlin (Lichterfelde),+49 30 79701440,buero@oberlin-seminar.de,oberlin-seminar.de,"Olschewski, Jan",Vyšší odborná škola (FOS)
10B01,Oscar-Tietz-Schule (OSZ Handel II),Marzahner Chaussee 231,12681,Berlin (Marzahn),+49 30 901895700,info@oscar-tietz-schule.de,www.oscar-tietz-schule.de,"Merscher, Katrin",Nástavbová odborná škola (BOS)
04B07,OSZ Ästhetik und Technik,Schillerstr. 120,10625,Berlin (Charlottenburg),+49 30 8649700,info@osz-koerperpflege.de,www.osz-koerperpflege.de,"Marien, Stefan",Vyšší odborná škola (FOS)
01B01,"OSZ Banken, Immobilien und Versicherungen",Alt-Moabit 10,10557,Berlin (Moabit),+49 30 901891010,info@osz-biv.de,www.osz-biv.de,"Wieland, Ingo",Nástavbová odborná škola (BOS)
06B03,OSZ Bürowirtschaft 1,Ostpreußendamm 40,12207,Berlin (Lichterfelde),+49 30 901894701,schulleitung@oszbw1.de,www.osz-buerowirtschaft-eins.de,"Rähse, Jörg",Nástavbová odborná škola (BOS)
01B04,OSZ Gesundheit I,Schwyzer Str. 6-8,13349,Berlin (Wedding),+49 30 4530800,sekretariat@osz-gesundheit.de,www.osz-gesundheit.de,"Heringhaus, Heike",Nástavbová odborná škola (BOS)
02B04,OSZ Handel 1,Wrangelstr. 98,10997,Berlin (Kreuzberg),+49 30 901891993,info@oszhandel1.org,www.oszhandel.de,"Lehsnau, Frau",Nástavbová odborná škola (BOS)
08B04,OSZ Informations- und Medizintechnik,Haarlemer Str. 23-27,12359,Berlin (Britz),+49 30 225027800,dahms@oszimt.de,www.oszimt.de,"Dahms, Volker",Vyšší odborná škola
01B03,"OSZ Kommunikations-, Informations- und Medientechnik",Osloer Str. 23-26,13359,Berlin (Gesundbrunnen),+49 30 493070,Sekretariat@oszkim.de,www.oszkim.de/wp,"Jäger, Helmut",Nástavbová odborná škola (BOS)
04B03,OSZ Kraftfahrzeugtechnik,Gierkeplatz 1-3,10585,Berlin (Charlottenburg),+49 30 901893300,info@osz-mobil.de,www.oszkfz.de,"Rahmig, Ronald",Střední odborná škola (SOŠ)
07B03,"OSZ Lotis (Logistik, Touristik und Steuern)",Dudenstr. 35-37,10965,Berlin (Tempelhof),+49 30 78604511,schmitz@osz-lotis.de,www.osz-lotis.de,"Schmitz, Angelika",Nástavbová odborná škola (BOS)
05B01,"OSZ TIEM (Technische Informatik, Industrieelektronik und EnergieManagement)",Goldbeckweg 8-14,13599,Berlin (Haselhorst),+49 30 3549460,kontakt@osztiem-edu.de,www.osztiem.de,"Schütte, Mario",Střední odborná škola (SOŠ)
10Y02,Otto-Nagel-Gymnasium,Schulstr. 11,12683,Berlin (Biesdorf),+49 30 5143864,sekretariat@ong.berlin,ong.berlin,"Wolfram-Gagel, Dana",Gymnázium
11P17,Pädalogik GmbH - Fachschule für Sozialpädagogik,Rudolf-Seiffert-Str. 50A,10369,Berlin (Fennpfuhl),+49 30 98195738,schulleitung@paedalogik.de,paedalogik.de,"Krage, Kathrin",Vyšší odborná škola
07Y04,Paul-Natorp-Gymnasium,Goßlerstr. 13-15,12161,Berlin (Friedenau),+49 30 902777921,sekretariat@natorp-gymnasium.de,www.natorp-gymnasium.de,"Bösch, Sarah",Gymnázium
06Y07,Paulsen-Gymnasium,Gritznerstr. 57,12163,Berlin (Steglitz),+49 30 79742530,paulsengymnasium@pg-berlin.de,wp.paulsen-gymnasium.de,"Kloppe-Langer, Stefan",Gymnázium
07P02,Pestalozzi-Fröbel-Haus,Karl-Schrader-Str. 7-8,10781,Berlin (Schöneberg),+49 30 21730242,07P02@07P02.schule.berlin.de,www.pfh-berlin.de,"Knopp, Jochen",Vyšší odborná škola (FOS)
06B01,Peter-Lenné-Schule (OSZ Natur und Umwelt),Hartmannsweilerweg 29,14163,Berlin (Zehlendorf),+49 30 81490112,info@peter-lenne-schule.de,www.peter-lenne-schule.de,N.N.,Nástavbová odborná škola (BOS)
03P43,Pfefferwerk - Fachschule für Sozialpädagogik,Christinenstr. 18-19,10119,Berlin (Prenzlauer Berg),+49 30 44383721,info@pfefferwerk-akademie.de,pfefferwerk-akademie.de,"Bunge, Elisabeth",Vyšší odborná škola
03Y14,Primo-Levi-Gymnasium,Pistoriusstr. 133,13086,Berlin (Weißensee),+49 30 9290168111,sekretariat@plg-berlin.de,www.plg-berlin.de,"Schramm, Uwe",Gymnázium
12P07,Private Goethe-Schulen,Wittenauer Str. 112,13435,Berlin (Wittenau),+49 30 40399849,sekretariatgoetheschulenberlin@gmail.com,goethe-grundschule.bifiz.de,"Kozlov, Alena; Kaiser, Elvira; Hirschnitz, Martin",Gymnázium
04P47,Privates Europa-Gymnasium Berlin,Haubachstr. 5,10585,Berlin (Charlottenburg),+49 30 74073717,info@europa-gymnasium.eu,www.europa-gymnasium.eu,"Konrad, Petra",Gymnázium
02P22,Pro Inklusio - Fachschule für Sozialpädagogik,Muskauer Str. 53,10997,Berlin (Kreuzberg),+49 30 20078010,proinklusio@diebildungspartner.de,proinklusio.diebildungspartner.de,"Schleifenbaum, Tessa",Vyšší odborná škola
02P31,procon College,Stresemannstr. 78,10963,Berlin (Kreuzberg),+49 176552 37525,info@procon-college.de,www.procon-college.de,"Hagen-Penther, Andreas",Vyšší odborná škola
04P20,Rackow-Schulen Berlin,Fasanenstr. 81,10623,Berlin (Charlottenburg),+49 30 31504243,infopost@rackow-berlin.de,rackow-schulen.de/berlin,"Michel, Karl",Odborné učiliště / škola praxe
10B02,Rahel-Hirsch-Schule (OSZ Gesundheit/Medizin),Peter-Weiss-Gasse 8,12627,Berlin (Hellersdorf),+49 30 99289030,info@rahel-hirsch.schule,www.rahel-hirsch-schule.de,"Verdenhalven, Nicole",Odborné gymnázium
07Y03,Rheingau-Gymnasium,Schwalbacher Str. 3-4,12161,Berlin (Friedenau),+49 30 902777920,sekretariat@rheingau-gymnasium.de,www.rheingau-gymnasium.de,"Schalow, Sebastian",Gymnázium
07Y01,Robert-Blum-Gymnasium,Kolonnenstr. 21,10829,Berlin (Schöneberg),+49 30 902777172,sekretariat@robert-blum-schule.de,www.robert-blum-schule.de,"Häger, Jörg",Gymnázium
03Y16,Robert-Havemann-Gymnasium,Achillesstr. 79,13125,Berlin (Karow),+49 30 94878511,03Y16@03Y16.schule.berlin.de,www.robert-havemann-gymnasium.de,"Borgwald, Franz",Gymnázium
02Y07,Robert-Koch-Gymnasium,Dieffenbachstr. 60,10967,Berlin (Kreuzberg),+49 30 50585731,sekretariat@robert-koch-gymnasium.berlin,www.robert-koch-gymnasium.berlin,"Schüßler, Steffen",Gymnázium
12Y07,Romain-Rolland-Gymnasium,Place Moliere 4,13469,Berlin (Wittenau),+49 30 4140170,12Y07@12Y07.schule.berlin.de,www.romain-rolland-gymnasium.eu,"Peters, Uwe",Gymnázium
03Y10,Rosa-Luxemburg-Gymnasium,Kissingenstr. 12,13189,Berlin (Pankow),+49 30 91607730,sekretariat@rlg.berlin,www.rosa-luxemburg-gymnasium.de,"Treptow, Ralf",Gymnázium
07Y02,Rückert-Gymnasium,Mettestr. 8,10825,Berlin (Schöneberg),+49 30 902777173,schulleitung@rueckert-gymnasium-berlin.de,www.rueckert-gymnasium.berlin,"Dr. Balke, Jörg",Gymnázium
07P20,Rudolf Steiner Bildungszentrum gGmbH,Monumentenstr. 13B,10829,Berlin (Schöneberg),+49 30 684028630,post@freie-fachschule-berlin.de,freie-fachschule-berlin.de,"Ostkämper, Frodo; Rindler, Antje",Střední odborná škola (SOŠ)
04B04,Ruth-Cohn-Schule (OSZ Sozialwesen),Bismarckstr. 20,10625,Berlin (Charlottenburg),+49 30 34506714,04B04@osz-rcs.de,www.osz-ruth-cohn.de,"Orsag, Andreja",Odborné učiliště / škola praxe
03P38,S.K.O.U.T. - Fachschule für Sozialpädagogik,Immanuelkirchstr. 10,10405,Berlin (Prenzlauer Berg),+49 30 484947111,info@s-k-o-u-t.de,www.s-k-o-u-t.de,"Kallensee, Anke",Vyšší odborná škola
03P40,SAfS - Spektrum Akademie für Sozialpädagogik,Tino-Schwierzina-Str. 32,13089,Berlin (Heinersdorf),+49 30 24531905,info@safs-berlin.de,www.spektrum-akademie.berlin/erzieher-ausbildung.html,"Dr. Schrader, Kerstin",Vyšší odborná škola
10Y08,Sartre-Gymnasium,Kyritzer Str. 103,12629,Berlin (Hellersdorf),+49 30 99281416,sekretariat@sartre-gymnasium.de,sartre-gymnasium.de,"Kausch-Miniers, Angela",Gymnázium
11A07,Schul- und Leistungssportzentrum Berlin (Sportforum),Fritz-Lesch-Str. 35,13053,Berlin (Alt-Hohenschönhausen),+49 30 983185205,sekretariat@slzb.de,www.slzb.de,"Götze, Gudrun",Střední odborná škola (SOŠ)
01P52,Schulen der ASIG Stiftung e.V.,Kaiserin-Augusta-Allee 14,10553,Berlin (Moabit),+49 30 4690540,leitung@asig-berlin.de,www.asig-berlin.de,"Dr. Erbach, Eva",Vyšší odborná škola
11P14,Schulen der BAWI gGmbH,Franz-Jacob-Str. 2,10369,Berlin (Fennpfuhl),+49 30 27593888,zentrale@bawi-berlin.de,www.bawi-berlin.de,"Dr. Balci, Erdinc",Vyšší odborná škola
11P19,Semper Schulen Berlin gGmbH,Möllendorffstr. 45-52,10367,Berlin (Fennpfuhl),+49 30 93693671,y.pielen@semper-schulen.de,www.semperschulen.de,"Pielen, Mira",Střední odborná škola (SOŠ)
,,,,,,,,,
07P12,SPI Fachschule für Sozialpädagogik,Priesterweg 4,10829,Berlin (Schöneberg),+49 30 25937390,fachschulen@stiftung-spi.de,www.spi-fachschulen.de,"Rieger, Martin Edgar",Vyšší odborná škola
03B08,Staatliche Ballett- und Artistikschule Berlin,Erich-Weinert-Str. 103,10409,Berlin (Prenzlauer Berg),+49 30 4057790,schulleitung@ballettschule-berlin.de,www.ballettschule-berlin.de,"Räther, Martina",Odborné gymnázium
01B02,Staatliche Technikerschule Berlin,Bochumer Str. 8B,10555,Berlin (Moabit),+49 30 901891400,info@technikerschule-berlin.de,www.technikerschule-berlin.de,"Girnus, Claudia",Vyšší odborná škola (FOS)
10Y01,Tagore-Gymnasium,Sella-Hasse-Str. 25,12687,Berlin (Marzahn),+49 30 9321069,schulleitung@tagore-gymnasium.de,www.tagore-gymnasium.de,"Touré, Angela",Gymnázium
03P46,Technische Jugendfreizeit- und Bildungsgesellschaft (tjfbg) gGmbH,Storkower Str. 139B,10407,Berlin (Prenzlauer Berg),+49 30 206089121,info@ffap.de,www.tjfbg.de,"Santos Silva, Tobias",Střední odborná škola (SOŠ)
02S01,Temple-Grandin-Schule,Lasdehner Str. 19,10243,Berlin (Friedrichshain),+49 30 293474231,Schulleitung@temple-grandin.schule.berlin.de,www.temple-grandin-schule.de,"Ahl, Stephanie",Odborná škola se speciální pedagogikou
12Y08,Thomas-Mann-Gymnasium,Königshorster Str. 10,13439,Berlin (Märkisches Viertel),+49 30 414763670,12Y08@12Y08.schule.berlin.de,www.tmgberlin.de,"Liedtke, Jan-Alexander",Gymnázium
12S06,Toulouse-Lautrec-Schule,Miraustraße 126,13509,Berlin (Borsigwalde),+49 30 4332097,12S06@12S06.schule.berlin.de,www.toulouse-lautrec-schule.de,"Kiermeier, Tobias",Odborná škola se speciální pedagogikou
07Y08,Ulrich-von-Hutten-Gymnasium,Rehagener Str. 35-37,12307,Berlin (Lichtenrade),+49 30 902778244,uvh@uvh-online.de,www.ulrich-von-hutten-gymnasium.de,"Meyenberg, Gudrun",Gymnázium
04Y02,Wald-Gymnasium,Waldschulallee 95,14055,Berlin (Westend),+49 30 902926930,sekretariat@waldgymnasium.schule.berlin.de,www.waldgymnasium.de,"Schwippl, Stefanie",Gymnázium
04Y09,Walther-Rathenau-Gymnasium,Herbertstr. 2-6,14193,Berlin (Grunewald),+49 30 8902990,sekretariat@wrg.schule.berlin.de,www.wrs-berlin.de,"Knobelsdorf, Solveig",Gymnázium
07P22,WBS Training Schulen gGmbH,Lorenzweg 5,12099,Berlin (Tempelhof),+49 30 24326902,schulen.berlin@wbs-schulen.de,www.wbs-schulen.de,"Dr. Masshammer, A.; Unkrig-Tepaß, Dirk",Vyšší odborná škola
03P42,Weiterdenker-Fachschule für Sozialpädagogik,Danziger Str. 50,10435,Berlin (Prenzlauer Berg),+49 30 868001030,weiterdenker@ifbw.info,weiterdenker-fachschule.de,"Doering, Geertje",Vyšší odborná škola
06Y05,Werner-von-Siemens-Gymnasium,Beskidenstr. 3,14129,Berlin (Nikolassee),+49 30 8039066,leitung@siemens-gymnasium-berlin.de,www.siemens-gymnasium-berlin.de,"Paubandt, Ute",Gymnázium
05P06,Werner-von-Siemens-Werkberufsschule der Siemens AG,Nonnendammallee 104,13629,Berlin (Siemensstadt),+49 1725667753,deniz.schmick@siemens.com,www.ausbildung.siemens.com,"Schmick, Deniz",Odborné učiliště / škola praxe
03P36,WETEK - Fachschule für Sozialpädagogik,Christinenstr. 18-19,10119,Berlin (Prenzlauer Berg),+49 30 225015033,fachschule@wetek.de,www.wetek.de,"Bayer, Vera",Vyšší odborná škola
06B04,Wilhelm-Ostwald-Schule (OSZ Gestaltung),Immenweg 6,12169,Berlin (Steglitz),+49 30 901894800,sekretariat@osz-gestaltung.de,www.wilhelm-ostwald-schule.de,"Giebert, Hanna",Odborné gymnázium
05P13,Wilhelmstadt Schulen,Wilhelmstr. 28-30,13593,Berlin (Wilhelmstadt),+49 30 36289213,a.reising@wilhelmstadtschulen.de,wilhelmstadtschulen.de,"Toy, Muzaffer; Baykus, Bünyamin",Gymnázium
10Y03,Wilhelm-von-Siemens-Gymnasium,Allee der Kosmonauten 134,12683,Berlin (Biesdorf),+49 30 549791340,schulleitung@wvsg.schule.berlin.de,www.wvsiemens-berlin.de,"Schulz, Andreas",Gymnázium
06Y12,Willi-Graf-Gymnasium,Ostpreußendamm 166,12207,Berlin (Lichterfelde),+49 30 7729004,sekretariat@willi-graf-os.de,willi-graf-gymnasium.de,"Steinke, Hans",Gymnázium
01P42,WWV Bildungsakademie gGmbH,Alexanderstr. 1,10178,Berlin (Mitte),+49 30 5146930,wwv@wwv-online.de,www.abizubi.de,"Farwer, Heiko",Odborné učiliště / škola praxe
